ts,price
2026-05-08 00:00,187.64
2026-05-09 00:00,187.66
2026-05-10 00:00,187.63
2026-05-11 00:00,177.15
2026-05-12 00:00,223.35
2026-05-13 00:00,224.11
2026-05-14 00:00,224.93
