ts,price,alpha
2026-05-14 17:06:16.640,344.345,208
2026-05-14 17:06:17.277,344.345,37
2026-05-14 17:06:17.914,344.345,61
2026-05-14 17:06:18.551,344.345,252
2026-05-14 17:06:19.188,344.345,253
2026-05-14 17:06:19.825,344.345,253
2026-05-14 17:06:20.461,344.345,253
2026-05-14 17:06:21.098,344.345,253
2026-05-14 17:06:21.735,344.345,201
2026-05-14 17:06:22.372,344.345,16
2026-05-14 17:05:02.124,344.461,40
2026-05-14 17:05:02.761,344.461,200
2026-05-14 17:05:03.398,344.461,210
2026-05-14 17:05:04.035,344.461,200
2026-05-14 17:05:04.672,344.461,40
2026-05-14 17:05:10.404,344.461,52
2026-05-14 17:05:11.041,344.461,249
2026-05-14 17:05:11.677,344.461,253
2026-05-14 17:05:12.314,344.461,249
2026-05-14 17:05:12.951,344.461,55
2026-05-14 17:05:14.862,344.461,10
2026-05-14 17:05:15.499,344.461,142
2026-05-14 17:05:16.136,344.461,247
2026-05-14 17:05:16.773,344.461,250
2026-05-14 17:05:17.409,344.461,241
2026-05-14 17:05:18.046,344.461,83
2026-05-14 17:06:14.093,344.461,68
2026-05-14 17:06:14.729,344.461,244
2026-05-14 17:06:15.366,344.461,253
2026-05-14 17:06:16.003,344.461,253
2026-05-14 17:06:16.640,344.461,236
2026-05-14 17:06:17.277,344.461,58
2026-05-14 17:06:17.914,344.461,122
2026-05-14 17:06:18.551,344.461,247
2026-05-14 17:06:19.188,344.461,253
2026-05-14 17:06:19.825,344.461,253
2026-05-14 17:06:20.461,344.461,253
2026-05-14 17:06:21.098,344.461,248
2026-05-14 17:06:21.735,344.461,125
2026-05-14 17:06:22.372,344.461,15
2026-05-14 17:05:02.124,344.578,21
2026-05-14 17:05:02.761,344.578,142
2026-05-14 17:05:03.398,344.578,164
2026-05-14 17:05:04.035,344.578,142
2026-05-14 17:05:04.672,344.578,21
2026-05-14 17:05:11.041,344.578,55
2026-05-14 17:05:11.677,344.578,166
2026-05-14 17:05:12.314,344.578,77
2026-05-14 17:05:14.862,344.578,15
2026-05-14 17:05:15.499,344.578,125
2026-05-14 17:05:16.136,344.578,233
2026-05-14 17:05:16.773,344.578,244
2026-05-14 17:05:17.409,344.578,237
2026-05-14 17:05:18.046,344.578,150
2026-05-14 17:05:18.683,344.578,18
2026-05-14 17:06:05.813,344.578,65
2026-05-14 17:06:06.450,344.578,131
2026-05-14 17:06:07.087,344.578,37
2026-05-14 17:06:14.093,344.578,74
2026-05-14 17:06:14.729,344.578,236
2026-05-14 17:06:15.366,344.578,253
2026-05-14 17:06:16.003,344.578,253
2026-05-14 17:06:16.640,344.578,233
2026-05-14 17:06:17.277,344.578,64
2026-05-14 17:06:17.914,344.578,47
2026-05-14 17:06:18.551,344.578,241
2026-05-14 17:06:19.188,344.578,253
2026-05-14 17:06:19.825,344.578,253
2026-05-14 17:06:20.461,344.578,253
2026-05-14 17:06:21.098,344.578,253
2026-05-14 17:06:21.735,344.578,159
2026-05-14 17:05:02.761,344.694,193
2026-05-14 17:05:03.398,344.694,243
2026-05-14 17:05:04.035,344.694,193
2026-05-14 17:05:11.041,344.694,61
2026-05-14 17:05:11.677,344.694,137
2026-05-14 17:05:12.314,344.694,142
2026-05-14 17:05:12.951,344.694,100
2026-05-14 17:05:15.499,344.694,81
2026-05-14 17:05:16.136,344.694,226
2026-05-14 17:05:16.773,344.694,246
2026-05-14 17:05:17.409,344.694,233
2026-05-14 17:05:18.046,344.694,125
2026-05-14 17:05:18.683,344.694,18
2026-05-14 17:05:26.963,344.694,37
2026-05-14 17:05:27.600,344.694,145
2026-05-14 17:05:28.237,344.694,173
2026-05-14 17:05:28.873,344.694,52
2026-05-14 17:06:05.176,344.694,132
2026-05-14 17:06:05.813,344.694,249
2026-05-14 17:06:06.450,344.694,250
2026-05-14 17:06:07.087,344.694,241
2026-05-14 17:06:07.724,344.694,37
2026-05-14 17:06:14.093,344.694,42
2026-05-14 17:06:14.729,344.694,236
2026-05-14 17:06:15.366,344.694,253
2026-05-14 17:06:16.003,344.694,251
2026-05-14 17:06:16.640,344.694,205
2026-05-14 17:06:17.277,344.694,27
2026-05-14 17:06:18.551,344.694,128
2026-05-14 17:06:19.188,344.694,242
2026-05-14 17:06:19.825,344.694,253
2026-05-14 17:06:20.461,344.694,253
2026-05-14 17:06:21.098,344.694,253
2026-05-14 17:06:21.735,344.694,209
2026-05-14 17:06:22.372,344.694,24
2026-05-14 17:05:02.124,344.81,171
2026-05-14 17:05:02.761,344.81,252
2026-05-14 17:05:03.398,344.81,253
2026-05-14 17:05:04.035,344.81,252
2026-05-14 17:05:04.672,344.81,171
2026-05-14 17:05:10.404,344.81,15
2026-05-14 17:05:11.041,344.81,88
2026-05-14 17:05:11.677,344.81,154
2026-05-14 17:05:12.314,344.81,149
2026-05-14 17:05:12.951,344.81,120
2026-05-14 17:05:13.588,344.81,29
2026-05-14 17:05:15.499,344.81,49
2026-05-14 17:05:16.136,344.81,248
2026-05-14 17:05:16.773,344.81,252
2026-05-14 17:05:17.409,344.81,251
2026-05-14 17:05:18.046,344.81,128
2026-05-14 17:05:26.326,344.81,37
2026-05-14 17:05:26.963,344.81,240
2026-05-14 17:05:27.600,344.81,252
2026-05-14 17:05:28.237,344.81,253
2026-05-14 17:05:28.873,344.81,250
2026-05-14 17:05:29.510,344.81,52
2026-05-14 17:06:04.539,344.81,47
2026-05-14 17:06:05.176,344.81,239
2026-05-14 17:06:05.813,344.81,253
2026-05-14 17:06:06.450,344.81,253
2026-05-14 17:06:07.087,344.81,247
2026-05-14 17:06:07.724,344.81,127
2026-05-14 17:06:14.093,344.81,113
2026-05-14 17:06:14.729,344.81,253
2026-05-14 17:06:15.366,344.81,253
2026-05-14 17:06:16.003,344.81,253
2026-05-14 17:06:16.640,344.81,252
2026-05-14 17:06:17.277,344.81,64
2026-05-14 17:06:17.914,344.81,55
2026-05-14 17:06:18.551,344.81,251
2026-05-14 17:06:19.188,344.81,253
2026-05-14 17:06:19.825,344.81,253
2026-05-14 17:06:20.461,344.81,253
2026-05-14 17:06:21.098,344.81,253
2026-05-14 17:06:21.735,344.81,252
2026-05-14 17:06:22.372,344.81,77
2026-05-14 17:05:02.124,344.927,239
2026-05-14 17:05:02.761,344.927,253
2026-05-14 17:05:03.398,344.927,253
2026-05-14 17:05:04.035,344.927,253
2026-05-14 17:05:04.672,344.927,239
2026-05-14 17:05:11.041,344.927,102
2026-05-14 17:05:11.677,344.927,168
2026-05-14 17:05:12.314,344.927,172
2026-05-14 17:05:12.951,344.927,103
2026-05-14 17:05:15.499,344.927,160
2026-05-14 17:05:16.136,344.927,253
2026-05-14 17:05:16.773,344.927,253
2026-05-14 17:05:17.409,344.927,252
2026-05-14 17:05:18.046,344.927,172
2026-05-14 17:05:18.683,344.927,15
2026-05-14 17:05:26.326,344.927,127
2026-05-14 17:05:26.963,344.927,247
2026-05-14 17:05:27.600,344.927,253
2026-05-14 17:05:28.237,344.927,253
2026-05-14 17:05:28.873,344.927,253
2026-05-14 17:05:29.510,344.927,159
2026-05-14 17:06:04.539,344.927,90
2026-05-14 17:06:05.176,344.927,234
2026-05-14 17:06:05.813,344.927,252
2026-05-14 17:06:06.450,344.927,253
2026-05-14 17:06:07.087,344.927,247
2026-05-14 17:06:07.724,344.927,40
2026-05-14 17:06:14.093,344.927,195
2026-05-14 17:06:14.729,344.927,253
2026-05-14 17:06:15.366,344.927,253
2026-05-14 17:06:16.003,344.927,253
2026-05-14 17:06:16.640,344.927,253
2026-05-14 17:06:17.277,344.927,174
2026-05-14 17:06:17.914,344.927,164
2026-05-14 17:06:18.551,344.927,253
2026-05-14 17:06:19.188,344.927,253
2026-05-14 17:06:19.825,344.927,253
2026-05-14 17:06:20.461,344.927,253
2026-05-14 17:06:21.098,344.927,253
2026-05-14 17:06:21.735,344.927,253
2026-05-14 17:06:22.372,344.927,142
2026-05-14 17:05:02.124,345.043,171
2026-05-14 17:05:02.761,345.043,252
2026-05-14 17:05:03.398,345.043,253
2026-05-14 17:05:04.035,345.043,252
2026-05-14 17:05:04.672,345.043,171
2026-05-14 17:05:10.404,345.043,15
2026-05-14 17:05:11.041,345.043,71
2026-05-14 17:05:11.677,345.043,127
2026-05-14 17:05:12.314,345.043,137
2026-05-14 17:05:12.951,345.043,73
2026-05-14 17:05:14.862,345.043,43
2026-05-14 17:05:15.499,345.043,246
2026-05-14 17:05:16.136,345.043,253
2026-05-14 17:05:16.773,345.043,253
2026-05-14 17:05:17.409,345.043,253
2026-05-14 17:05:18.046,345.043,120
2026-05-14 17:05:26.326,345.043,37
2026-05-14 17:05:26.963,345.043,240
2026-05-14 17:05:27.600,345.043,252
2026-05-14 17:05:28.237,345.043,253
2026-05-14 17:05:28.873,345.043,250
2026-05-14 17:05:29.510,345.043,52
2026-05-14 17:06:04.539,345.043,22
2026-05-14 17:06:05.176,345.043,209
2026-05-14 17:06:05.813,345.043,232
2026-05-14 17:06:06.450,345.043,234
2026-05-14 17:06:07.087,345.043,107
2026-05-14 17:06:07.724,345.043,15
2026-05-14 17:06:14.093,345.043,73
2026-05-14 17:06:14.729,345.043,252
2026-05-14 17:06:15.366,345.043,253
2026-05-14 17:06:16.003,345.043,253
2026-05-14 17:06:16.640,345.043,252
2026-05-14 17:06:17.277,345.043,61
2026-05-14 17:06:17.914,345.043,55
2026-05-14 17:06:18.551,345.043,250
2026-05-14 17:06:19.188,345.043,253
2026-05-14 17:06:19.825,345.043,253
2026-05-14 17:06:20.461,345.043,253
