date,usd_per_ph_day
2023-09-09,62.58823958333333
2023-09-10,62.161519097222225
2023-09-11,61.937817708333334
2023-09-12,62.04691840277778
2023-09-13,62.74867881944444
2023-09-14,63.36652256944444
2023-09-15,63.308699652777776
2023-09-16,63.369567708333335
2023-09-17,63.367796875
2023-09-18,64.78749479166666
2023-09-19,63.967758680555555
2023-09-20,62.87489583333333
2023-09-21,62.135494791666666
2023-09-22,61.71307118055555
2023-09-23,61.7571875
2023-09-24,61.220104166666665
2023-09-25,59.84778819444445
2023-09-26,59.733151041666666
2023-09-27,59.70277430555556
2023-09-28,60.65071701388889
2023-09-29,61.20559895833333
2023-09-30,61.107869791666666
2023-10-01,61.205847222222225
2023-10-02,63.17824652777778
2023-10-03,62.009246527777776
2023-10-04,62.26743923611111
2023-10-05,62.58940798611111
2023-10-06,63.00072569444445
2023-10-07,64.14321875
2023-10-08,62.55144444444444
2023-10-09,61.80430381944444
2023-10-10,61.51674652777778
2023-10-11,60.32026215277778
2023-10-12,60.10435763888889
2023-10-13,60.31079513888889
2023-10-14,60.17593576388889
2023-10-15,59.78670833333333
2023-10-16,60.20047743055556
2023-10-17,59.80838368055556
2023-10-18,59.732737847222225
2023-10-19,59.85309375
2023-10-20,62.10902083333333
2023-10-21,62.66303645833333
2023-10-22,62.555305555555556
2023-10-23,64.5635
2023-10-24,72.27009201388888
2023-10-25,74.19111111111111
2023-10-26,73.36882465277777
2023-10-27,72.101578125
2023-10-28,71.8200138888889
2023-10-29,71.931640625
2023-10-30,70.70955902777777
2023-10-31,70.52056770833333
2023-11-01,71.12406770833333
2023-11-02,72.59832118055556
2023-11-03,71.42327951388889
2023-11-04,74.30584548611111
2023-11-05,75.995546875
2023-11-06,75.68390277777777
2023-11-07,77.13731770833333
2023-11-08,79.66274826388889
2023-11-09,87.63992708333333
2023-11-10,91.71529340277777
2023-11-11,84.72605555555556
2023-11-12,82.26579513888889
2023-11-13,81.21186979166667
2023-11-14,79.17580902777777
2023-11-15,79.1682326388889
2023-11-16,90.0199375
2023-11-17,92.98599479166667
2023-11-18,91.31322569444444
2023-11-19,88.61794270833333
2023-11-20,85.39361458333333
2023-11-21,85.61551909722222
2023-11-22,83.49077777777778
2023-11-23,88.18254166666667
2023-11-24,84.44039930555556
2023-11-25,80.26150868055555
2023-11-26,75.76667708333333
2023-11-27,75.52018576388889
2023-11-28,76.16066840277777
2023-11-29,75.59851215277777
2023-11-30,75.428125
2023-12-01,78.09808159722222
2023-12-02,77.27741145833333
2023-12-03,81.52053993055556
2023-12-04,87.10892881944444
2023-12-05,95.3734375
2023-12-06,108.41137152777777
2023-12-07,103.46887152777778
2023-12-08,98.81032638888888
2023-12-09,93.48496180555556
2023-12-10,93.68126909722223
2023-12-11,88.43718402777777
2023-12-12,87.86193402777778
2023-12-13,89.76731076388889
2023-12-14,105.61597048611111
2023-12-15,111.41026215277778
2023-12-16,111.019328125
2023-12-17,130.97083333333333
2023-12-18,112.48517013888889
2023-12-19,112.94248958333333
2023-12-20,115.13276909722222
2023-12-21,118.2206076388889
2023-12-22,114.00570659722223
2023-12-23,95.02880034722222
2023-12-24,90.83323090277777
2023-12-25,88.67350694444444
2023-12-26,88.55602777777777
2023-12-27,92.11232291666667
2023-12-28,102.56323784722223
2023-12-29,92.12232465277778
2023-12-30,92.89321006944445
2023-12-31,97.86576736111111
2024-01-01,98.95950173611111
2024-01-02,93.54412673611111
2024-01-03,88.73615104166667
2024-01-04,86.33844270833333
2024-01-05,85.81833159722223
2024-01-06,84.54155381944445
2024-01-07,83.15030902777778
2024-01-08,86.05710416666666
2024-01-09,92.37168923611111
2024-01-10,87.11118576388888
2024-01-11,87.04820486111112
2024-01-12,85.94504513888889
2024-01-13,80.66005902777778
2024-01-14,88.990203125
2024-01-15,90.42998783877692
2024-01-16,84.7585607638889
2024-01-17,84.72298958333333
2024-01-18,82.96993055555555
2024-01-19,78.84125520833334
2024-01-20,79.23569791666667
2024-01-21,80.46656076388889
2024-01-22,78.68015972222223
2024-01-23,75.88124305555556
2024-01-24,77.35003472222222
2024-01-25,75.61271180555556
2024-01-26,77.15268402777778
2024-01-27,79.08409895833333
2024-01-28,79.70514236111111
2024-01-29,80.08679513888889
2024-01-30,82.039484375
2024-01-31,81.21544444444444
2024-02-01,80.40120486111111
2024-02-02,79.51050347222223
2024-02-03,78.44907118055555
2024-02-04,83.58001215277778
2024-02-05,77.05272743055555
2024-02-06,75.68081076388889
2024-02-07,76.16138020833333
2024-02-08,80.08247569444444
2024-02-09,82.41394791666667
2024-02-10,82.53844270833333
2024-02-11,83.41673263888889
2024-02-12,84.5156875
2024-02-13,88.52898784722223
2024-02-14,89.75185416666666
2024-02-15,88.29905208333334
2024-02-16,83.15227951388889
2024-02-17,82.30592708333333
2024-02-18,82.07063541666666
2024-02-19,82.82171527777778
2024-02-20,82.67930729166666
2024-02-21,82.03319097222223
2024-02-22,82.15325868055555
2024-02-23,81.09050694444444
2024-02-24,81.19191145833334
2024-02-25,81.59956944444444
2024-02-26,82.64472222222223
2024-02-27,91.08125347222222
2024-02-28,96.5852517361111
2024-02-29,103.34258854166667
2024-03-01,105.08505555555556
2024-03-02,104.16248784722222
2024-03-03,103.35288888888888
2024-03-04,110.64717708333333
2024-03-05,116.21110416666667
2024-03-06,113.35784201388888
2024-03-07,111.91844618055555
2024-03-08,112.64304861111111
2024-03-09,113.27153298611111
2024-03-10,114.55663715277778
2024-03-11,116.45599479166667
2024-03-12,118.64177083333334
2024-03-13,119.73869965277778
2024-03-14,113.60708333333334
2024-03-15,107.09394097222223
2024-03-16,107.09967534722222
2024-03-17,103.6015451388889
2024-03-18,104.69290798611111
2024-03-19,101.51692361111111
2024-03-20,99.0321111111111
2024-03-21,103.90893576388889
2024-03-22,101.85084375
2024-03-23,100.01071006944444
2024-03-24,99.75303993055556
2024-03-25,104.65408680555555
2024-03-26,109.40423090277778
2024-03-27,108.09509027777777
2024-03-28,109.63524652777778
2024-03-29,109.51423611111112
2024-03-30,109.39725868055555
2024-03-31,109.56866840277777
2024-04-01,108.68617708333333
2024-04-02,103.03224479166667
2024-04-03,102.43655555555556
2024-04-04,104.43030729166667
