date,USDT0,USDe,USDY,USDC,AUSD
2025-08-18,426229545.0,126436349.0,27574194.0,58419844.0,6571531.0
2025-08-19,426354815.0,96458872.0,27891124.0,58417881.0,6567489.0
2025-08-20,428934553.0,108890495.0,27813649.0,77611615.0,6567890.0
2025-08-21,428826462.0,118880619.0,27938127.0,77611693.0,6566260.0
2025-08-22,430417129.0,104690905.0,27860665.0,29367454.0,6567410.0
2025-08-23,430397755.0,132555695.0,27809121.0,29367571.0,6566379.0
2025-08-24,431743106.0,141999999.0,27757479.0,35827698.0,6568823.0
2025-08-25,433964074.0,133847922.0,27964046.0,24897995.0,6568679.0
2025-08-26,442424639.0,141334314.0,27887074.0,29097230.0,6571531.0
2025-08-27,442424639.0,136876219.0,27964538.0,31842913.0,6571531.0
2025-08-28,442424668.0,147749391.0,27851107.0,32598940.0,6571294.0
2025-08-29,442424551.0,135503668.0,27799629.0,32880513.0,6568580.0
2025-08-30,442418873.0,140412590.0,27903058.0,35554424.0,6571235.0
2025-08-31,442417866.0,135869433.0,27825552.0,36588683.0,6571531.0
2025-09-01,453631795.0,115792822.0,27773880.0,36591168.0,6568639.0
2025-09-02,453631787.0,119559425.0,27913080.0,36586320.0,6567654.0
2025-09-03,453631787.0,104528892.0,28159132.0,39471757.0,6569901.0
2025-09-04,454630384.0,115356593.0,27814421.0,25372629.0,6569743.0
2025-09-05,455746297.0,123348133.0,28072679.0,27026213.0,6569527.0
2025-09-06,465894357.0,114458375.0,28105610.0,27003876.0,5487522.0
2025-09-07,469866269.0,98023168.0,28086914.0,27008475.0,5488038.0
2025-09-08,469866269.0,140201267.0,28034997.0,27009191.0,5488609.0
2025-09-09,469864105.0,0.0,0.0,28104361.0,0.0
2025-09-10,469861272.0,102394461.0,28409724.0,28094033.0,5489416.0
2025-09-11,470043284.0,136957897.0,28305851.0,28161351.0,5489257.0
2025-09-12,471426153.0,138965475.0,28253903.0,27984301.0,5489416.0
2025-09-13,474847396.0,115789991.0,28175997.0,27971422.0,5489416.0
2025-09-14,479525973.0,117205687.0,27994216.0,30072902.0,5494906.0
2025-09-15,480847516.0,136464944.0,28175997.0,30072196.0,5489416.0
2025-09-16,484063131.0,148360772.0,27916310.0,31008261.0,5486139.0
2025-09-17,492231043.0,125006689.0,28175997.0,31154461.0,5484498.0
2025-09-18,492616199.0,134444400.0,28438759.0,31157048.0,5484465.0
2025-09-19,493589914.0,122158919.0,27919330.0,31167111.0,5487193.0
2025-09-20,495589156.0,126462984.0,27841415.0,31302930.0,5486918.0
2025-09-21,495589156.0,147530585.0,28204700.0,31510965.0,5486979.0
2025-09-22,496084651.0,171376605.0,27915683.0,32333452.0,5486562.0
2025-09-23,497050305.0,166637341.0,27967619.0,32309062.0,5487456.0
2025-09-24,498049595.0,138311131.0,28045328.0,32532645.0,5486013.0
2025-09-25,498049461.0,151387396.0,28123231.0,33553041.0,5484481.0
2025-09-26,504750254.0,172709315.0,27811617.0,35194336.0,5483389.0
2025-09-27,504216008.0,158391452.0,27681750.0,35766153.0,5484245.0
2025-09-28,504235824.0,160996077.0,27681750.0,35780370.0,5485134.0
2025-09-29,506233494.0,158065805.0,27482982.0,35796282.0,5488521.0
2025-09-30,506316563.0,127109298.0,27794674.0,36021890.0,5484503.0
2025-10-01,506282572.0,132631072.0,28236135.0,36022779.0,5488988.0
2025-10-02,506570216.0,121972494.0,28380132.0,35981341.0,5485922.0
2025-10-03,506556765.0,138965796.0,28238635.0,36027742.0,5483872.0
2025-10-04,506546211.0,137179011.0,27976395.0,36004488.0,5487789.0
2025-10-05,506436174.0,161865480.0,28027066.0,36012066.0,5487888.0
2025-10-06,506320817.0,161925461.0,28340416.0,36018311.0,5486353.0
2025-10-07,506404900.0,156806384.0,28028060.0,35995272.0,5487492.0
2025-10-08,508726726.0,158416763.0,28039478.0,36046823.0,5487974.0
2025-10-09,508891134.0,151431534.0,28216462.0,36069963.0,5487968.0
2025-10-10,510380384.0,151114823.0,27716562.0,36249684.0,5475833.0
2025-10-11,509419505.0,152822074.0,27779363.0,36259007.0,5483604.0
2025-10-12,509174354.0,149426775.0,27957693.0,36244018.0,5487263.0
2025-10-13,509245517.0,152449505.0,27888757.0,36270261.0,5487095.0
2025-10-14,509040581.0,152703408.0,28099068.0,36365146.0,5488418.0
2025-10-15,509158670.0,152110499.0,28028159.0,36359982.0,5484182.0
2025-10-16,509044810.0,149098702.0,28023336.0,36354698.0,5487935.0
2025-10-17,509155975.0,149433919.0,28387129.0,36352775.0,5488122.0
2025-10-18,509058193.0,149607313.0,28375730.0,36121996.0,5488825.0
2025-10-19,508976994.0,149637177.0,28238061.0,36129479.0,5488543.0
2025-10-20,508962391.0,149516349.0,28613701.0,36134000.0,5486626.0
2025-10-21,508949373.0,148783017.0,28304450.0,36351789.0,5487092.0
2025-10-22,508822940.0,150332471.0,28527211.0,36408400.0,5485938.0
2025-10-23,508898321.0,151734507.0,28389383.0,36405069.0,5488011.0
2025-10-24,508721583.0,152553614.0,28318531.0,36402701.0,5487841.0
2025-10-25,508716162.0,152286307.0,28273109.0,36403597.0,5487831.0
2025-10-26,508706836.0,152429646.0,28343170.0,36302921.0,5488388.0
2025-10-27,508627230.0,152144962.0,28279035.0,36301373.0,5488383.0
2025-10-28,508719596.0,152246068.0,28391372.0,36298996.0,5485239.0
2025-10-29,508718005.0,151964232.0,28357633.0,36301241.0,5485863.0
2025-10-30,508688070.0,152072952.0,28222504.0,36214574.0,5486295.0
2025-10-31,508464634.0,151746566.0,28600139.0,36151824.0,5483721.0
2025-11-01,508563373.0,151169696.0,28597583.0,36154859.0,5484033.0
2025-11-02,508593213.0,151559902.0,28623280.0,36160151.0,5483678.0
2025-11-03,508593497.0,151338370.0,28606296.0,36152805.0,5485458.0
2025-11-04,508607702.0,151221025.0,28420768.0,36167959.0,5485782.0
2025-11-05,508501715.0,150690699.0,28537232.0,36175986.0,5488872.0
2025-11-06,508309705.0,150245851.0,28379218.0,36155513.0,5488276.0
2025-11-07,508370477.0,149955619.0,27463116.0,36233966.0,5488982.0
2025-11-08,508371488.0,148597714.0,28489197.0,36259043.0,5488390.0
2025-11-09,508247934.0,148537151.0,28340396.0,36263936.0,5489107.0
2025-11-10,508236344.0,147709506.0,28400899.0,36251591.0,5488370.0
2025-11-11,508214252.0,147569010.0,28559183.0,36255357.0,5487989.0
2025-11-12,508928034.0,147591592.0,28588828.0,36252139.0,5486788.0
2025-11-13,508704539.0,147841767.0,28482018.0,36247031.0,5486821.0
2025-11-14,508686845.0,147796901.0,28591653.0,36253302.0,5489230.0
2025-11-15,508693849.0,147694528.0,28506776.0,36237127.0,5488950.0
2025-11-16,508859471.0,147677338.0,28512412.0,36232701.0,5488018.0
2025-11-17,508513859.0,147642855.0,28363434.0,36231413.0,5486197.0
2025-11-18,508772369.0,147678639.0,28417510.0,36218531.0,5489348.0
2025-11-19,508552345.0,147524693.0,28605692.0,36227143.0,5175700.0
2025-11-20,508406992.0,148036010.0,28708941.0,36199746.0,5174062.0
2025-11-21,483756751.0,148131035.0,28878359.0,36211540.0,5174314.0
2025-11-22,483776077.0,148158103.0,28372507.0,36214780.0,5173157.0
2025-11-23,483877464.0,148222790.0,28228274.0,36212662.0,5176356.0
2025-11-24,483844271.0,148172717.0,28345888.0,36208774.0,5179874.0
2025-11-25,483885541.0,148325292.0,28579800.0,36113580.0,5173292.0
2025-11-26,483965053.0,147980068.0,28667987.0,36106772.0,5173266.0
2025-11-27,484018188.0,147964288.0,28492861.0,36108554.0,5176056.0
2025-11-28,485667230.0,146223027.0,28335402.0,36119660.0,5173642.0
2025-11-29,485655738.0,146354283.0,28436805.0,36112243.0,5176221.0
2025-11-30,485527602.0,146534284.0,28416819.0,36107282.0,5174047.0
2025-12-01,485592408.0,146477789.0,28647719.0,36116819.0,5173448.0
2025-12-02,485672437.0,146506765.0,28311572.0,36116778.0,5176524.0
2025-12-03,485633095.0,147059382.0,28467342.0,36116996.0,5173992.0
2025-12-04,485582386.0,146326878.0,28523993.0,36125702.0,5172882.0
2025-12-05,485600151.0,147241593.0,28250430.0,36112717.0,5174247.0
2025-12-06,485616541.0,146932363.0,28440966.0,36110577.0,5172376.0
2025-12-07,485601972.0,147084116.0,28606768.0,36117733.0,5172673.0
2025-12-08,485535817.0,146909187.0,28425660.0,35970171.0,5174970.0
2025-12-09,485544071.0,147003699.0,28363728.0,35966098.0,5172093.0
2025-12-10,512577562.0,147706837.0,28452333.0,35925714.0,5178761.0
2025-12-11,512576134.0,147898328.0,28595044.0,35956190.0,5172591.0
2025-12-12,512667598.0,146548098.0,28268632.0,35955677.0,5175507.0
2025-12-13,562610379.0,146497001.0,28416371.0,35954203.0,5176111.0
2025-12-14,562595304.0,146518080.0,28525160.0,35957434.0,5170649.0
2025-12-15,562498556.0,146581159.0,28316764.0,35965509.0,5174146.0
2025-12-16,562417038.0,146336656.0,28507587.0,35977760.0,5175719.0
2025-12-17,612346465.0,146343598.0,28324910.0,35600157.0,5174244.0
2025-12-18,612273562.0,145873070.0,28541831.0,35652450.0,5173643.0
2025-12-19,612215829.0,145933183.0,28523835.0,35607919.0,5175421.0
2025-12-20,612311313.0,145897386.0,28535591.0,35605240.0,5174202.0
2025-12-21,612216280.0,145771475.0,28593294.0,35621817.0,5174382.0
2025-12-22,562087050.0,144805095.0,28643631.0,35612792.0,5173876.0
2025-12-23,562042000.0,144561232.0,28717909.0,35603530.0,5169585.0
2025-12-24,557052886.0,144528112.0,28156487.0,33982806.0,5169763.0
2025-12-25,536554847.0,143898411.0,28585954.0,32317920.0,5173265.0
2025-12-26,536481981.0,142295307.0,28559092.0,30927262.0,5172928.0
2025-12-27,583116783.0,142183689.0,28288519.0,28916011.0,5172493.0
2025-12-28,583085067.0,141880110.0,28258927.0,28921512.0,5174101.0
2025-12-29,582787526.0,140729349.0,28622081.0,28734274.0,5172801.0
2025-12-30,527687888.0,131177518.0,28596053.0,27533794.0,5171657.0
2025-12-31,521549885.0,122609486.0,28723133.0,27227401.0,5175206.0
2026-01-01,490197000.0,120163745.0,28615381.0,27225686.0,5174357.0
2026-01-02,485651317.0,114537896.0,28638023.0,26725984.0,5175216.0
2026-01-03,483832442.0,108786328.0,28731381.0,26731083.0,5175513.0
2026-01-04,483844163.0,102655167.0,28834954.0,25375209.0,5174150.0
2026-01-05,474004447.0,97258463.0,28877231.0,25366131.0,5175049.0
2026-01-06,469826847.0,87691847.0,28842877.0,24706875.0,5174444.0
2026-01-07,465577547.0,68605945.0,29011866.0,34699770.0,5170731.0
2026-01-08,458705236.0,53916214.0,29100410.0,29874799.0,5174724.0
2026-01-09,447095097.0,45468475.0,28920638.0,28406728.0,5173706.0
2026-01-10,444015267.0,92515161.0,28918001.0,28738989.0,5172998.0
2026-01-11,443465286.0,87244276.0,29162239.0,28717988.0,5173926.0
2026-01-12,434990041.0,85088180.0,28853225.0,27224861.0,5173448.0
2026-01-13,434534120.0,78688661.0,27987873.0,27473793.0,5174501.0
2026-01-14,434708261.0,64677832.0,28850001.0,27475233.0,5152001.0
2026-01-15,432037645.0,77695386.0,28930687.0,24778797.0,5152511.0
2026-01-16,438751800.0,101395854.0,28547582.0,24098181.0,5153748.0
2026-01-17,439073505.0,97586494.0,29057073.0,22636319.0,5153769.0
2026-01-18,440955893.0,97493657.0,28830817.0,22632259.0,5154192.0
2026-01-19,439609384.0,97456682.0,28828556.0,20428477.0,5152865.0
2026-01-20,441481968.0,91887673.0,28959963.0,20427887.0,5153775.0
2026-01-21,440575388.0,70463891.0,28986326.0,29839247.0,5154117.0
2026-01-22,440893324.0,64533213.0,28844695.0,29839035.0,5152882.0
2026-01-23,428771255.0,79638162.0,28979902.0,29840165.0,5153906.0
2026-01-24,433066614.0,82936667.0,28694114.0,23970018.0,5153645.0
2026-01-25,423442955.0,75413579.0,28857081.0,23971683.0,5153556.0
2026-01-26,423381891.0,69188632.0,28834216.0,24388015.0,5153704.0
2026-01-27,421093395.0,82746215.0,28202848.0,24542783.0,5153610.0
2026-01-28,420995484.0,82708544.0,28807977.0,24995571.0,5153412.0
2026-01-29,420920992.0,112031758.0,29039766.0,24984647.0,5153986.0
2026-01-30,419605815.0,107423363.0,28446662.0,24984630.0,5154294.0
2026-01-31,418455734.0,102656851.0,28994006.0,24978935.0,5154793.0
2026-02-01,420244359.0,97580564.0,29007846.0,24977686.0,5155294.0
2026-02-02,420360709.0,97685381.0,29109508.0,25319617.0,5154778.0
2026-02-03,416182861.0,97730111.0,29136268.0,25309818.0,5154375.0
2026-02-04,342089793.0,95780723.0,29109117.0,23710999.0,5148683.0
2026-02-05,342305263.0,94560301.0,29113517.0,22771584.0,5156351.0
2026-02-06,342538160.0,83414995.0,28843650.0,22771161.0,5155696.0
2026-02-07,350530261.0,83012283.0,28929331.0,24716410.0,5154110.0
2026-02-08,350541159.0,82943202.0,29189734.0,24775505.0,5154839.0
2026-02-09,348699753.0,82929748.0,29020166.0,24743353.0,5155164.0
2026-02-10,349058034.0,85573145.0,29026481.0,24758173.0,5154665.0
2026-02-11,351835668.0,85588121.0,29115085.0,23868918.0,5151572.0
2026-02-12,400251098.0,85367645.0,29164028.0,23913873.0,5152917.0
2026-02-13,382473555.0,85526669.0,29285643.0,23976225.0,5151402.0
2026-02-14,377812950.0,105344483.0,29185941.0,24000693.0,5152620.0
2026-02-15,378302825.0,105278371.0,28986018.0,24000826.0,5154810.0
2026-02-16,380074674.0,105306627.0,29211981.0,25474583.0,5155390.0
2026-02-17,376387285.0,105251898.0,28981841.0,25562638.0,5154468.0
2026-02-18,408150834.0,104296185.0,29055976.0,34407244.0,5154098.0
2026-02-19,495520599.0,104466443.0,29154943.0,47684376.0,5155140.0
2026-02-20,464080518.0,122007658.0,29201975.0,47855443.0,5154626.0
2026-02-21,469173325.0,120900629.0,29174208.0,47977714.0,5155748.0
2026-02-22,469492387.0,120490334.0,29069550.0,48294025.0,5155155.0
2026-02-23,470473615.0,119372797.0,29261879.0,50824993.0,5154298.0
2026-02-24,549738609.0,119873469.0,29059585.0,51558450.0,5155561.0
2026-02-25,547462630.0,139065821.0,29388836.0,53080436.0,5154577.0
2026-02-26,615695991.0,140298349.0,29540181.0,54336367.0,5153980.0
2026-02-27,593048171.0,152816222.0,29253807.0,54161034.0,5154791.0
2026-02-28,712899329.0,152822942.0,29336521.0,55303636.0,5156711.0
2026-03-01,689562342.0,158280464.0,29392821.0,55791640.0,5154796.0
2026-03-02,651366493.0,159799706.0,29068399.0,58927613.0,5154250.0
2026-03-03,645530195.0,153292166.0,29154651.0,58995739.0,5154661.0
2026-03-04,631007036.0,148351323.0,28971004.0,47877305.0,5154215.0
2026-03-05,644585134.0,143628785.0,29377055.0,46218280.0,5155188.0
2026-03-06,643813757.0,142956493.0,29061074.0,47352555.0,5155097.0
2026-03-07,616141155.0,143280642.0,29353511.0,47255289.0,5152748.0
2026-03-08,731415024.0,143321904.0,29423751.0,47438976.0,5154848.0
2026-03-09,731206922.0,143379226.0,29355452.0,48222311.0,5154898.0
2026-03-10,756508878.0,135056288.0,29413284.0,56294331.0,5155142.0
2026-03-11,764013825.0,132962811.0,29313885.0,57963504.0,5155317.0
2026-03-12,571210092.0,133928585.0,29286113.0,60107940.0,5155621.0
2026-03-13,575891460.0,133532955.0,29437175.0,60180728.0,5155713.0
2026-03-14,557342296.0,138713159.0,29509895.0,64783743.0,5155443.0
2026-03-15,555166089.0,140188808.0,29588281.0,65281193.0,5154770.0
2026-03-16,527589926.0,143249722.0,29438774.0,65397154.0,5155179.0
2026-03-17,548220329.0,144008835.0,29572253.0,64588373.0,5155073.0
2026-03-18,544080005.0,149578540.0,29640400.0,65626513.0,5156541.0
2026-03-19,542933218.0,152374013.0,29704390.0,65596833.0,5155079.0
2026-03-20,534836676.0,156034321.0,29412371.0,65171340.0,5155331.0
2026-03-21,532358399.0,157383467.0,29686829.0,66652526.0,5154534.0
2026-03-22,522329681.0,156803439.0,29620440.0,66487795.0,5155019.0
2026-03-23,522072129.0,157105124.0,29729692.0,66698677.0,5154867.0
2026-03-24,518501490.0,158258041.0,29491716.0,66199714.0,5154626.0
2026-03-25,523926489.0,157753890.0,29446028.0,69024411.0,5154838.0
2026-03-26,524828387.0,157993009.0,29555187.0,70292480.0,5154174.0
2026-03-27,514905951.0,157940991.0,29468477.0,69740933.0,5154388.0
2026-03-28,523036036.0,158437791.0,29620522.0,69306655.0,5154247.0
2026-03-29,523318295.0,158661330.0,29701576.0,69298777.0,5151823.0
2026-03-30,513315616.0,158737184.0,29505609.0,66100241.0,5153890.0
2026-03-31,516307374.0,158724779.0,29652081.0,65841547.0,5153940.0
2026-04-01,515469527.0,158600742.0,29380203.0,44051098.0,5154975.0
2026-04-02,505845664.0,164045503.0,29646265.0,45523592.0,5154310.0
2026-04-03,502828248.0,164009096.0,29543036.0,46781053.0,5154969.0
2026-04-04,512771517.0,163629415.0,29639949.0,47920021.0,5155099.0
2026-04-05,512665959.0,163666761.0,29339635.0,47929375.0,5154538.0
2026-04-06,512593031.0,163124318.0,29656013.0,47900589.0,5154336.0
2026-04-07,505232020.0,171767353.0,29204403.0,47808178.0,5156078.0
2026-04-08,498113456.0,185450170.0,29674326.0,47794805.0,5155153.0
2026-04-09,497822119.0,185679755.0,29643954.0,48018404.0,5155254.0
2026-04-10,498405245.0,185467647.0,29645694.0,47215064.0,5155801.0
2026-04-11,492437137.0,186036299.0,29644420.0,47910592.0,5155954.0
2026-04-12,488806397.0,185568316.0,29694660.0,48839411.0,5155527.0
2026-04-13,478221011.0,190507117.0,29645878.0,50090218.0,5155182.0
2026-04-14,472594927.0,197898156.0,29644916.0,49894847.0,5154664.0
2026-04-15,461830952.0,205391066.0,29521842.0,49739375.0,5155116.0
2026-04-16,454458460.0,203880646.0,29744120.0,50141943.0,5155023.0
2026-04-17,473137766.0,191656763.0,29525073.0,50733635.0,5155587.0
2026-04-18,471108046.0,190950224.0,29383828.0,50250364.0,5154453.0
2026-04-19,471136512.0,202568440.0,29550469.0,50310256.0,5154976.0
2026-04-20,470896833.0,201041553.0,29384774.0,54308315.0,5154682.0
2026-04-21,380428248.0,170689972.0,29385645.0,66536542.0,5153869.0
2026-04-22,423269474.0,165826028.0,29157981.0,66713734.0,5154510.0
2026-04-23,408055628.0,152755004.0,29438886.0,66105965.0,5155139.0
2026-04-24,426199557.0,150572563.0,29416132.0,67881776.0,5155237.0
2026-04-25,451407500.0,150625933.0,29330694.0,67755417.0,5154681.0
2026-04-26,461434046.0,134269601.0,29447195.0,66316799.0,5155208.0
2026-04-27,460302281.0,133421737.0,29209021.0,66325952.0,5155638.0
2026-04-28,448172341.0,133079715.0,29233399.0,60119232.0,5155051.0
2026-04-29,382848389.0,132938550.0,29126254.0,59582484.0,5153576.0
2026-04-30,387720295.0,133025726.0,29152124.0,59450222.0,5154112.0
2026-05-01,379163210.0,132251126.0,29284593.0,59245882.0,5154723.0
2026-05-02,378795652.0,132122999.0,29332820.0,58711758.0,5155194.0
2026-05-03,385229065.0,132196883.0,29145358.0,58635853.0,5155125.0
2026-05-04,393500592.0,131585408.0,29285537.0,58432339.0,5153972.0
2026-05-05,397746954.0,130658251.0,29407754.0,58367223.0,5154822.0
2026-05-06,399421805.0,130607249.0,29259020.0,58353207.0,5154140.0
2026-05-07,398826292.0,130864796.0,29486951.0,58597803.0,5155091.0
2026-05-08,397413897.0,131338920.0,29418354.0,59776741.0,5154531.0
2026-05-09,376308839.0,128843061.0,29392559.0,59788982.0,5154672.0
2026-05-10,379057331.0,128488866.0,29386205.0,59645122.0,5155039.0
2026-05-11,379057331.0,127644134.0,29386156.0,59645122.0,5155039.0
2026-05-12,379075443.0,127556937.0,29301679.0,59662327.0,5154020.0
2026-05-13,379074044.0,126549867.0,29331019.0,59847245.0,5154256.0
2026-05-14,383865284.0,123945269.0,29346604.0,60311711.0,5154323.0
2026-05-15,385457980.0,123794983.0,29450779.0,60359430.0,5156742.0
2026-05-16,386166327.0,124143077.0,29361921.0,60484950.0,5153430.0
2026-05-17,386290770.0,124144815.0,29416122.0,60451697.0,5151221.0
2026-05-18,386340306.0,124704730.0,29176665.0,60522320.0,5154346.0
2026-05-19,376746465.0,131745392.0,29448409.0,60621243.0,5153205.0
2026-05-20,378767708.0,258780151.0,29419620.0,60053930.0,5154089.0
2026-05-21,374263903.0,128991831.0,29334458.0,61328381.0,5154021.0
2026-05-22,376532190.0,129189748.0,29457417.0,60713878.0,5152917.0
2026-05-23,370708251.0,123603365.0,29388586.0,35420319.0,5154098.0
2026-05-24,364518033.0,123773680.0,29422278.0,35264535.0,5153951.0
2026-05-25,363085389.0,123102625.0,29339391.0,35468655.0,5153596.0
2026-05-26,364294183.0,123058521.0,29398634.0,36468260.0,5154053.0
2026-05-27,363282846.0,118495638.0,29201226.0,36468051.0,5152830.0
2026-05-28,362699803.0,118116007.0,29221923.0,36359274.0,5153846.0
2026-05-29,363441852.0,118540832.0,29298256.0,36438949.0,5152972.0
2026-05-30,364070819.0,117720738.0,29788305.0,36435357.0,5153629.0
2026-05-31,359083715.0,117538949.0,29417433.0,36433550.0,5154033.0
2026-06-01,358626850.0,117295998.0,29337065.0,36437748.0,5153631.0
2026-06-02,364224050.0,117555998.0,29290588.0,36092934.0,5150931.0
2026-06-03,367225939.0,117259939.0,29391399.0,35253798.0,5153256.0
2026-06-04,361734662.0,116856894.0,29488376.0,37477614.0,5153967.0
2026-06-05,360600306.0,115198458.0,29364761.0,37443521.0,5154043.0
2026-06-06,354360114.0,115088608.0,29131540.0,36893021.0,5154197.0
2026-06-07,354264437.0,115120284.0,29200166.0,36894347.0,5154951.0
2026-06-08,352940680.0,115241275.0,29384623.0,37307045.0,5153704.0
2026-06-09,350250817.0,115085799.0,29130114.0,40207352.0,5154280.0
2026-06-10,351423350.0,114889962.0,29185845.0,40110828.0,5154087.0
2026-06-11,349552095.0,112663409.0,29241577.0,23607987.0,5154328.0
2026-06-12,379458145.0,109327327.0,29418344.0,23479730.0,5154602.0
2026-06-13,375234423.0,109205949.0,29395444.0,23510863.0,5154158.0
2026-06-14,374640946.0,109280011.0,29392176.0,23511046.0,5152988.0
2026-06-15,374374308.0,109144173.0,29226415.0,23512429.0,5154979.0
2026-06-16,371848291.0,109358469.0,29345454.0,23509421.0,5154627.0
2026-06-17,395210216.0,109012840.0,29299464.0,23928834.0,5152582.0
2026-06-18,382284943.0,108746338.0,29373300.0,23983160.0,5154764.0
2026-06-19,378228086.0,108361946.0,28867631.0,23985378.0,5153867.0
2026-06-20,382653811.0,98143566.0,28611994.0,23981703.0,5154601.0
2026-06-21,381191576.0,97823047.0,28411214.0,23983305.0,5154837.0
2026-06-22,373361011.0,97772000.0,28592243.0,23362564.0,5154690.0
2026-06-23,365410625.0,96596450.0,28717929.0,23311846.0,5155458.0
2026-06-24,373237619.0,96287625.0,28715833.0,23921662.0,5154067.0
2026-06-25,379720284.0,95916912.0,28701259.0,24108993.0,5154187.0
2026-06-26,389820284.0,95724506.0,28724687.0,24208038.0,5153382.0
2026-06-27,386247352.0,85231683.0,28640318.0,24210246.0,5153038.0
2026-06-28,386794813.0,85291161.0,28723677.0,25395256.0,5153767.0
2026-06-29,394420378.0,84826831.0,28605327.0,25409456.0,5153436.0
2026-06-30,386610467.0,78791959.0,28676124.0,25318649.0,5153882.0
2026-07-01,388116278.0,78676504.0,28619567.0,25670456.0,5154401.0
2026-07-02,388911105.0,78416422.0,28704098.0,25541573.0,5153905.0
2026-07-03,387473645.0,78420536.0,28681235.0,25488982.0,5154363.0
2026-07-04,388372838.0,78235649.0,28781110.0,26160283.0,5155539.0
2026-07-05,388362045.0,78173337.0,28603124.0,26160231.0,5153872.0
2026-07-06,388396961.0,78187949.0,28611271.0,26203820.0,5153596.0
2026-07-07,388534110.0,77578931.0,28530840.0,26334343.0,5154015.0
2026-07-08,394936951.0,77489225.0,28576258.0,26331726.0,5154759.0
2026-07-09,420250565.0,76857120.0,28634526.0,26176126.0,5154661.0
2026-07-10,420290654.0,76497000.0,28499490.0,26178789.0,5155105.0
2026-07-11,420216524.0,75080670.0,28705619.0,26099483.0,5156346.0
2026-07-12,419767167.0,69450543.0,28646947.0,26099221.0,5163023.0
2026-07-13,419897317.0,69311442.0,28715662.0,26084639.0,5156495.0
2026-07-14,420152163.0,67250533.0,28680574.0,26087906.0,5155844.0
2026-07-15,420167639.0,66432270.0,28734477.0,26145362.0,5154539.0
2026-07-16,420012269.0,65976824.0,28702544.0,26145519.0,5154018.0
2026-07-17,420111349.0,65840014.0,28730677.0,26142282.0,5155403.0
2026-07-18,420069231.0,65801256.0,28818168.0,26080830.0,5155572.0
2026-07-19,426637066.0,65737199.0,28586666.0,26135910.0,5154661.0
2026-07-20,410269028.0,65745088.0,28772151.0,26139477.0,5155871.0
2026-07-21,418461571.0,65622720.0,28585226.0,26138836.0,5155565.0
2026-07-22,412885192.0,65160421.0,28675577.0,26088161.0,5155266.0
2026-07-23,408675968.0,64699459.0,28709755.0,26085183.0,5154426.0
2026-07-24,408631558.0,64521488.0,28639965.0,26052487.0,5155514.0
2026-07-25,406192719.0,64190658.0,28778673.0,26042259.0,5156594.0
2026-07-26,407336988.0,64147358.0,28623083.0,26052500.0,5154170.0
2026-07-27,406010686.0,64223065.0,28660238.0,26054549.0,5155415.0
2026-07-28,416412885.0,63710402.0,28776961.0,25498038.0,5154259.0
2026-07-29,444525112.0,63399824.0,28859892.0,24820266.0,5154993.0
2026-07-30,458470863.0,71405620.0,28806158.0,24137057.0,5156552.0
2026-07-31,460818648.0,70431683.0,28659441.0,23744632.0,5155320.0
2026-08-01,453558367.0,69352584.0,28749012.0,23632289.0,5155272.0
2026-08-02,455171631.0,69347575.0,28773650.0,23852919.0,5154870.0
2026-08-03,451804447.0,67937230.0,28779718.0,23855095.0,5153861.0
2026-08-04,450911365.0,67493678.0,28755862.0,23856067.0,5154980.0
2026-08-05,451187825.0,67108553.0,28744263.0,23986855.0,5151874.0
2026-08-06,451191831.0,65895960.0,28843046.0,23866476.0,5151775.0
2026-08-07,450931011.0,64989439.0,29030268.0,23866624.0,5153009.0
2026-08-08,450859749.0,64702965.0,29012640.0,24020170.0,5151899.0
2026-08-09,442764818.0,64487734.0,29010894.0,24020148.0,5153066.0
2026-08-10,439564483.0,63941967.0,28978295.0,24019975.0,5152396.0
2026-08-11,444186161.0,62874707.0,29025807.0,24520799.0,5151261.0
2026-08-12,444245041.0,62469602.0,29014405.0,24038053.0,5150551.0
2026-08-13,446290930.0,62212838.0,29015166.0,24039666.0,5150808.0
2026-08-14,449130816.0,62239929.0,29006810.0,24041500.0,5151521.0
2026-08-15,449008028.0,62177310.0,29005093.0,24033231.0,5144239.0
2026-08-16,448341206.0,62170369.0,29047974.0,24029230.0,5144063.0
2026-08-17,448341236.0,62181691.0,28529995.0,24032725.0,5145616.0
2026-08-18,448462207.0,62188002.0,28457058.0,23807342.0,5145692.0
2026-08-19,437256459.0,62181430.0,28575179.0,23585283.0,5145895.0
2026-08-20,428872701.0,62271184.0,28572376.0,23886962.0,5146804.0
2026-08-21,430799824.0,62121620.0,28486277.0,23892939.0,5148482.0
2026-08-22,431087383.0,61606807.0,28450207.0,24339286.0,5148199.0
2026-08-23,432914088.0,58940660.0,28550872.0,24341090.0,5148569.0
2026-08-24,433450341.0,58342832.0,28608254.0,24348608.0,5148430.0
2026-08-25,433317134.0,58096395.0,28508875.0,24193482.0,5147647.0
2026-08-26,434753280.0,57935967.0,28468399.0,24206803.0,5148955.0
2026-08-27,453040937.0,57927084.0,28490859.0,34147671.0,5150000.0
2026-08-28,459343956.0,57869836.0,28622713.0,29744820.0,5147813.0
2026-08-29,459370183.0,57876876.0,28562769.0,23747166.0,5148398.0
