Date,BUIDL,Non-BUIDL
2024-03-03,0.0,0.0897105671396327
2024-03-04,0.0,0.0897105671396327
2024-03-05,0.0,0.0897105671396327
2024-03-06,0.0,0.0897105671396327
2024-03-07,0.0,0.0897105671396327
2024-03-08,0.0,0.0897105671396327
2024-03-09,0.0,0.0897105671396327
2024-03-10,0.0,0.0897105671396327
2024-03-11,0.0,0.0897105671396327
2024-03-12,0.0,0.08976056713963271
2024-03-13,0.0,0.08976056713963271
2024-03-14,0.0,0.08976056713963271
2024-03-15,0.0,0.08976003557812622
2024-03-16,0.0,0.08976003557812622
2024-03-17,0.0,0.08976003557812622
2024-03-18,0.0,0.08986003557812622
2024-03-19,0.0,0.08986003557812622
2024-03-20,0.04,0.08986003557812622
2024-03-21,0.05,0.08986003557812622
2024-03-22,0.10049970687000001,0.08988503557812622
2024-03-23,0.10049970687000001,0.08988503557812622
2024-03-24,0.10049970687000001,0.08988503557812622
2024-03-25,0.11049970687,0.08988503557812622
2024-03-26,0.16049970687,0.08988503557812622
2024-03-27,0.24480725287,0.08988961540812493
2024-03-28,0.27480725287,0.08988961540812493
2024-03-29,0.27480725287,0.08988961540812493
2024-03-30,0.27480725287,0.08988961540812493
2024-03-31,0.27480725287,0.09473141359711913
2024-04-01,0.28007265152,0.09523178688311913
2024-04-02,0.27982265151999997,0.09523178688311913
2024-04-03,0.28065575152,0.09523178688311913
2024-04-04,0.28065575152,0.09523178688311913
2024-04-05,0.28065575152,0.09523178688311913
2024-04-06,0.28065575152,0.09523178688311913
2024-04-07,0.28065575152,0.09523178688311913
2024-04-08,0.28634698952,0.09523678688311914
2024-04-09,0.28596423252,0.09523678688311914
2024-04-10,0.28806438252,0.09523678688311914
2024-04-11,0.28846438252,0.09523678688311914
2024-04-12,0.29346438251999996,0.09523778688311914
2024-04-13,0.29346438251999996,0.09523778688311914
2024-04-14,0.29346438251999996,0.09523778688311914
2024-04-15,0.29346438251999996,0.09523778688311914
2024-04-16,0.29386438251999997,0.09523778688311914
2024-04-17,0.29386438251999997,0.09523778688311914
2024-04-18,0.29736438251999997,0.09523878688311914
2024-04-19,0.29836438251999997,0.09523878688311914
2024-04-20,0.29836438251999997,0.09523878688311914
2024-04-21,0.29836438251999997,0.09523878688311914
2024-04-22,0.30461438252,0.09523878688311914
2024-04-23,0.30461438252,0.09523878688311914
2024-04-24,0.30461438252,0.09523878688311914
2024-04-25,0.34943024652,0.09523878688311914
2024-04-26,0.34943024652,0.09523878688311914
2024-04-27,0.34943024652,0.09523878688311914
2024-04-28,0.34943024652,0.09523878688311914
2024-04-29,0.37505732974,0.09577157204111914
2024-04-30,0.37505732974,0.09461886304111913
2024-05-01,0.38476881156,0.09461886304111913
2024-05-02,0.38476881156,0.09461886304111913
2024-05-03,0.38176881156,0.09461886304111913
2024-05-04,0.38176881156,0.09461886304111913
2024-05-05,0.38176881156,0.09461886304111913
2024-05-06,0.38176881156,0.09461986304111913
2024-05-07,0.38276634720999997,0.09461986304111913
2024-05-08,0.38276634720999997,0.09461986304111913
2024-05-09,0.38276634720999997,0.09461986304111913
2024-05-10,0.38276634720999997,0.09461986304111913
2024-05-11,0.38276634720999997,0.09461986304111913
2024-05-12,0.38276634720999997,0.09461986304111913
2024-05-13,0.38106634721,0.09461986304111913
2024-05-14,0.38106634721,0.09461986304111913
2024-05-15,0.38106634721,0.09461868737167269
2024-05-16,0.42701634721,0.09461868737167269
2024-05-17,0.42701634721,0.09461868737167269
2024-05-18,0.42701634721,0.09461868737167269
2024-05-19,0.42701634721,0.09461868737167269
2024-05-20,0.42701634721,0.09461868737167269
2024-05-21,0.44228247488,0.09461868737167269
2024-05-22,0.44850497288,0.09461868737167269
2024-05-23,0.45108064888,0.09463855748167269
2024-05-24,0.45351203287999997,0.09463855748167269
2024-05-25,0.45351203287999997,0.09463855748167269
2024-05-26,0.45351203287999997,0.09463855748167269
2024-05-27,0.45351203287999997,0.09463855748167269
2024-05-28,0.47309066525,0.09463855748167269
2024-05-29,0.45409066525,0.09463855748167269
2024-05-30,0.45409066525,0.09463855748167269
2024-05-31,0.45625576525,0.09510107316167268
2024-06-01,0.45625576525,0.09510107316167268
2024-06-02,0.45625576525,0.09510107316167268
2024-06-03,0.46254290122,0.09524930931467268
2024-06-04,0.46287022856,0.09524930931467268
2024-06-05,0.46287022856,0.09524930931467268
2024-06-06,0.46287022856,0.09524930931467268
2024-06-07,0.46327022856,0.09524930931467268
2024-06-08,0.46327022856,0.09524930931467268
2024-06-09,0.46327022856,0.09524930931467268
2024-06-10,0.46227022856,0.09524930931467268
2024-06-11,0.46227022856,0.09526782765667269
2024-06-12,0.46227022856,0.09542060397967268
2024-06-13,0.46727022856,0.09542060397967268
2024-06-14,0.46272216523000004,0.09542060397967268
2024-06-15,0.46272216523000004,0.09542060397967268
2024-06-16,0.46272216523000004,0.09542060397967268
2024-06-17,0.46272216523000004,0.09542060397967268
2024-06-18,0.46272216523000004,0.09542986315067269
2024-06-19,0.46272216523000004,0.09542986315067269
2024-06-20,0.48142216523000003,0.09545764066367268
2024-06-21,0.48142216523000003,0.09546689983467269
2024-06-22,0.48142216523000003,0.09546689983467269
2024-06-23,0.48142216523000003,0.09546689983467269
2024-06-24,0.48142216523000003,0.09546689983467269
2024-06-25,0.47945578755,0.10180583983467269
2024-06-26,0.48181132632,0.10418847552467268
2024-06-27,0.48181132632,0.10418847552467268
2024-06-28,0.48331132632,0.1041939887461878
2024-06-29,0.48331132632,0.1041939887461878
2024-06-30,0.48331132632,0.0997318280431865
2024-07-01,0.48646073898000003,0.0997318280431865
2024-07-02,0.48646073898000003,0.09972256887218651
2024-07-03,0.48646073898000003,0.09979117488018652
2024-07-04,0.48646073898000003,0.09979117488018652
2024-07-05,0.49183073898,0.09979117488018652
2024-07-06,0.49183073898,0.09979117488018652
2024-07-07,0.49183073898,0.09979117488018652
2024-07-08,0.50281170463,0.09979117488018652
2024-07-09,0.50281170463,0.09979117488018652
2024-07-10,0.50366777813,0.0998003223481865
2024-07-11,0.52366777813,0.09980036808518651
2024-07-12,0.52486777813,0.09980036808518651
2024-07-13,0.52486777813,0.09980036808518651
2024-07-14,0.52486777813,0.09980036808518651
2024-07-15,0.52886777813,0.09980036808518651
2024-07-16,0.51786777813,0.09980036808518651
2024-07-17,0.51930978049,0.09946560675318651
2024-07-18,0.51930978049,0.09946560675318651
2024-07-19,0.52683278049,0.09946560675318651
2024-07-20,0.52683278049,0.09946560675318651
2024-07-21,0.52683278049,0.09946560675318651
2024-07-22,0.52764466588,0.09946560675318651
2024-07-23,0.52764466588,0.09946560675318651
2024-07-24,0.52764466588,0.09952260675318651
2024-07-25,0.50847051933,0.09952260675318651
2024-07-26,0.50847051933,0.09952260675318651
2024-07-27,0.50847051933,0.09952260675318651
2024-07-28,0.50847051933,0.09952260675318651
2024-07-29,0.51902624812,0.1017476067531865
2024-07-30,0.51902624812,0.10197629344618651
2024-07-31,0.52101624815,0.10197629344618651
2024-08-01,0.52280927695,0.10197629344618651
2024-08-02,0.52280927695,0.10197629344618651
2024-08-03,0.52280927695,0.10197629344618651
2024-08-04,0.52280927695,0.10197629344618651
2024-08-05,0.50833684503,0.10197629344618651
2024-08-06,0.51033584503,0.10197729344618651
2024-08-07,0.51033584503,0.10197729344618651
2024-08-08,0.51338584503,0.10197729344618651
2024-08-09,0.51338584503,0.10197729344618651
2024-08-10,0.51338584503,0.10197729344618651
2024-08-11,0.51338584503,0.10197729344618651
2024-08-12,0.51766916997,0.10197729344618651
2024-08-13,0.51766916997,0.10197729344618651
2024-08-14,0.51766916997,0.10197729344618651
2024-08-15,0.50266916997,0.10197729344618651
2024-08-16,0.50266916997,0.10200300469618652
2024-08-17,0.50266916997,0.10200300469618652
2024-08-18,0.50266916997,0.10200300469618652
2024-08-19,0.50266916997,0.10752165469618652
2024-08-20,0.50266916997,0.10752165469618652
2024-08-21,0.50266916997,0.10752264479519641
2024-08-22,0.50266916997,0.10752264479519641
2024-08-23,0.50266916997,0.10752264479519641
2024-08-24,0.50266916997,0.10752264479519641
2024-08-25,0.50266916997,0.10752264479519641
2024-08-26,0.5095457089700001,0.10752264479519641
2024-08-27,0.5095457089700001,0.10754835604519641
2024-08-28,0.5025457089700001,0.10754835604519641
2024-08-29,0.5025457089700001,0.10754835604519641
2024-08-30,0.5025457089700001,0.10754835604519641
2024-08-31,0.5025457089700001,0.10672671379519641
2024-09-01,0.5025457089700001,0.10672671379519641
2024-09-02,0.5025457089700001,0.10672671379519641
2024-09-03,0.51720006946,0.10672671379519641
2024-09-04,0.51720006946,0.10672671379519641
2024-09-05,0.51451774162,0.10672671379519641
2024-09-06,0.51451774162,0.10672671379519641
2024-09-07,0.51451774162,0.10672671379519641
2024-09-08,0.51451774162,0.10672671379519641
2024-09-09,0.51479654832,0.10672671379519641
2024-09-10,0.51479654832,0.10672487068919642
2024-09-11,0.51479654832,0.10672487068919642
2024-09-12,0.51979654832,0.10672487068919642
2024-09-13,0.52005954832,0.10672487068919642
2024-09-14,0.52005954832,0.10672487068919642
2024-09-15,0.52005954832,0.10672487068919642
2024-09-16,0.52005954832,0.10672487068919642
2024-09-17,0.52166716395,0.10672487068919642
2024-09-18,0.5219171848299999,0.10672487068919642
2024-09-19,0.5219171848299999,0.10672487068919642
2024-09-20,0.5219171848299999,0.10672487068919642
2024-09-21,0.5219171848299999,0.10672487068919642
2024-09-22,0.5219171848299999,0.10672487068919642
2024-09-23,0.5222642469,0.10672487068919624
2024-09-24,0.5222642469,0.10672487068919624
2024-09-25,0.5132642468999999,0.10672487068919624
2024-09-26,0.5132642468999999,0.10672487068919624
2024-09-27,0.5132642468999999,0.10672983623713302
2024-09-28,0.5132642468999999,0.10672983623713302
2024-09-29,0.5132642468999999,0.10672983623713302
2024-09-30,0.5182642469,0.107480122913633
2024-10-01,0.51971238088,0.107480122913633
2024-10-02,0.51241638895,0.107480122913633
2024-10-03,0.52361638895,0.107480122913633
2024-10-04,0.53711638895,0.107480122913633
2024-10-05,0.53711638895,0.107480122913633
2024-10-06,0.53711638895,0.107480122913633
2024-10-07,0.5223663889500001,0.107480122913633
2024-10-08,0.5223663889500001,0.107480122913633
2024-10-09,0.5223663889500001,0.107480122913633
2024-10-10,0.5318894269500001,0.107480122913633
2024-10-11,0.5505644269500001,0.107480122913633
2024-10-12,0.5505644269500001,0.107480122913633
2024-10-13,0.5505644269500001,0.107480122913633
2024-10-14,0.5505644269500001,0.107510309556633
2024-10-15,0.5577670344000001,0.107510309556633
2024-10-16,0.5477670344000001,0.107510309556633
2024-10-17,0.5477670344000001,0.107510309556633
2024-10-18,0.5509870344000001,0.107510309556633
2024-10-19,0.5509870344000001,0.107510309556633
2024-10-20,0.5509870344000001,0.107510309556633
2024-10-21,0.5509870344000001,0.107510309556633
2024-10-22,0.5509870344000001,0.107694884566633
2024-10-23,0.5399870344000001,0.107694884566633
2024-10-24,0.5297370344000001,0.107694884566633
2024-10-25,0.5297370344000001,0.107694884566633
2024-10-26,0.5297370344000001,0.107694884566633
2024-10-27,0.5297370344000001,0.107694884566633
2024-10-28,0.5347370344000001,0.107694884566633
2024-10-29,0.5335370344000001,0.107694884566633
2024-10-30,0.5235370344000001,0.107694884566633
2024-10-31,0.5235370344000001,0.108078317616633
2024-11-01,0.5335020321300001,0.108078317616633
2024-11-02,0.5335020321300001,0.108078317616633
2024-11-03,0.5335020321300001,0.108078317616633
2024-11-04,0.5335020321300001,0.108078317616633
2024-11-05,0.5155020321300001,0.108078317616633
2024-11-06,0.5155020321300001,0.108078317616633
2024-11-07,0.5150020321300001,0.108998767435633
2024-11-08,0.5150020321300001,0.109020925435633
2024-11-09,0.5150020321300001,0.109020925435633
2024-11-10,0.5150020321300001,0.109020925435633
2024-11-11,0.5150020321300001,0.109020925435633
2024-11-12,0.5215309227200001,0.109020925435633
2024-11-13,0.5444709227200001,0.10902392543563301
2024-11-14,0.5424954015800002,0.10902392543563301
2024-11-15,0.5417954222000001,0.10902392543563301
2024-11-16,0.5417954222000001,0.10902392543563301
2024-11-17,0.5417954222000001,0.10902392543563301
2024-11-18,0.5417954222000001,0.10902392543563301
2024-11-19,0.5362954222000001,0.109069655767633
2024-11-20,0.5362954222000001,0.109069655767633
2024-11-21,0.5363954222000001,0.109069655767633
2024-11-22,0.5363954222000001,0.10919152769763302
2024-11-23,0.5362954222000001,0.10919152769763302
2024-11-24,0.5362954222000001,0.10919152769763302
2024-11-25,0.5302954222000001,0.10919152769763302
2024-11-26,0.5302954222000001,0.10919152769763302
2024-11-27,0.5332954222000001,0.10919152769763302
2024-11-28,0.5332954222000001,0.10919152769763302
2024-11-29,0.5332954222000001,0.10919152769763302
2024-11-30,0.5332954222000001,0.11182078289763302
2024-12-01,0.5332954222000001,0.11182078289763302
2024-12-02,0.53998907846,0.11182078289763302
2024-12-03,0.55093907846,0.11182078289763302
2024-12-04,0.55093907846,0.111608720055633
2024-12-05,0.5259390784600001,0.111608720055633
2024-12-06,0.5259390784600001,0.111608720055633
2024-12-07,0.5259390784600001,0.111608720055633
2024-12-08,0.5259390784600001,0.111608720055633
2024-12-09,0.5259390784600001,0.11161367055068251
2024-12-10,0.55093907846,0.11161367055068251
2024-12-11,0.5615390784600001,0.11161367055068251
2024-12-12,0.5615390784600001,0.11284022394068251
2024-12-13,0.5615390784600001,0.11284022394068251
2024-12-14,0.5615390784600001,0.11284022394068251
2024-12-15,0.5615390784600001,0.11284022394068251
2024-12-16,0.54453907846,0.11284022394068251
2024-12-17,0.54453907846,0.11284022394068251
2024-12-18,0.54453907846,0.5899437239406825
2024-12-19,0.5497640784600001,0.5706259739406825
2024-12-20,0.54986907846,0.4812252239406825
2024-12-21,0.54986907846,0.4812252239406825
2024-12-22,0.54986907846,0.4812252239406825
2024-12-23,0.5553703286600001,0.4410090697285674
2024-12-24,0.6206494866400001,0.5142288248275773
2024-12-25,0.6206494866400001,0.5142288248275773
2024-12-26,0.62179872647,0.5515574743975773
2024-12-27,0.6217987264700001,0.49071554689757735
2024-12-28,0.62179872647,0.49071554689757735
2024-12-29,0.62179872647,0.49071554689757735
2024-12-30,0.6217987264700001,0.47087706853463424
2024-12-31,0.6485501240000001,0.40617142225580927
2025-01-01,0.6485501240000001,0.40617142225580927
2025-01-02,0.65134523807,0.38856082225580924
2025-01-03,0.6513463621500001,0.42441097225580926
2025-01-04,0.6513463621500001,0.42441097225580926
2025-01-05,0.65134636215,0.42441097225580926
2025-01-06,0.6474913621500001,0.4874058531558092
2025-01-07,0.6524913621500001,0.4839017031558092
2025-01-08,0.6527496530300001,0.47029209240708925
2025-01-09,0.6407496530300001,0.47029209240708925
2025-01-10,0.64074965303,0.47032628416508926
2025-01-11,0.64074965303,0.47032628416508926
2025-01-12,0.6407496530300001,0.47032628416508926
2025-01-13,0.64174975313,0.43304163416508923
2025-01-14,0.63444767913,0.5768425972750891
2025-01-15,0.6347786791300001,0.5974182472750892
2025-01-16,0.63477867913,0.6199705972750892
2025-01-17,0.6348786791300001,0.6257209972750891
2025-01-18,0.6348786791300001,0.6257209972750891
2025-01-19,0.63487867913,0.6257209972750891
2025-01-20,0.6348786791300001,0.6257209972750891
2025-01-21,0.6357781791300001,0.6391181117650891
2025-01-22,0.6356791791300002,0.6481031117650892
2025-01-23,0.6421847700100001,0.6750591117650891
2025-01-24,0.6415030195899999,0.8300503617650892
2025-01-25,0.64150301959,0.8300503617650892
2025-01-26,0.64150301959,0.8300503617650892
2025-01-27,0.6421560498200001,0.9446374930150891
2025-01-28,0.6292258394200001,0.9999850930150892
2025-01-29,0.62478371282,1.0821079930150892
2025-01-30,0.62485149037,0.8562467930150891
2025-01-31,0.6377140426400001,0.7638207009500891
2025-02-01,0.6377140426400001,0.7638207009500891
2025-02-02,0.6377140426400001,0.7638207009500891
2025-02-03,0.63790814385,0.8510650509500892
2025-02-04,0.6191773090700001,0.8307275569580892
2025-02-05,0.6364062703200001,0.7821187069580893
2025-02-06,0.6364751258100001,0.7520189569580892
2025-02-07,0.63654426689,0.7552535569580893
2025-02-08,0.6365442668900001,0.7552535569580893
2025-02-09,0.63654426689,0.7552535569580893
2025-02-10,0.6367515250700001,0.7805014069580892
2025-02-11,0.63682060059,0.7623517069580891
2025-02-12,0.6421745550600001,0.7595663569580893
2025-02-13,0.6502884375500001,0.7698991069580893
2025-02-14,0.65010878575,0.7698991069580893
2025-02-15,0.65010878575,0.7698991069580893
2025-02-16,0.65010878575,0.7698991069580893
2025-02-17,0.65010878575,0.7698991069580893
2025-02-18,0.65038973933,0.7388997403358492
2025-02-19,0.65246022136,0.7556118403358492
2025-02-20,0.6417383279600001,0.7501309903358492
2025-02-21,0.64180758314,0.7502435453358491
2025-02-22,0.64180758314,0.7502435453358491
2025-02-23,0.64180758314,0.7502435453358491
2025-02-24,0.6419412551,0.6904932953358491
2025-02-25,0.63739065824,0.6788127953358492
2025-02-26,0.6209593169,0.7203234953358492
2025-02-27,0.63574643242,0.6998376953358492
2025-02-28,0.62465541658,0.6986263203708492
2025-03-01,0.62465541658,0.6986263203708492
2025-03-02,0.62465541658,0.6986263203708492
2025-03-03,0.6568593339400001,0.6875978237708491
2025-03-04,0.66033259272,0.7011651737708491
2025-03-05,0.6633642488499999,0.5801372237708491
2025-03-06,0.66837624667,0.5827428737708491
2025-03-07,0.6684491321799999,0.5836413737708491
2025-03-08,0.6684491321799999,0.5836413737708491
2025-03-09,0.6684491321799999,0.5836413737708491
2025-03-10,0.66866751132,0.5404296941708492
2025-03-11,0.7187802185700001,0.5395311941708492
2025-03-12,0.79885851099,0.5658572441708491
2025-03-13,1.00444588023,0.5537274941708492
2025-03-14,1.2445565196900001,0.5687886517808491
2025-03-15,1.2445565196900001,0.5687886517808491
2025-03-16,1.2445565196900001,0.5687886517808491
2025-03-17,1.24497051444,0.6074232052808491
2025-03-18,1.23460885625,0.588668104481849
2025-03-19,1.28474546902,0.6829207544818491
2025-03-20,1.2848866450299994,0.7717301732418491
2025-03-21,1.46762884011,0.7808050232418491
2025-03-22,1.46762884011,0.7808050232418491
2025-03-23,1.46762884011,0.7808050232418491
2025-03-24,1.7221508842599997,0.8088876841538492
2025-03-25,1.9500583126099997,0.8394366841538491
2025-03-26,1.9552771107499995,0.7852364172148492
2025-03-27,1.9595051766099991,0.8054863472148491
2025-03-28,1.9347254037099995,0.7656467790105435
2025-03-29,1.9347254037099995,0.7656467790105435
2025-03-30,1.9347254037099995,0.7656467790105435
2025-03-31,1.9283773498299996,0.7457188178336185
2025-04-01,1.9363447582999997,0.7447304678336185
2025-04-02,1.94451770092,0.7600049678336185
2025-04-03,1.9646883360899996,0.7177754678336186
2025-04-04,1.9699103460699996,0.7357454678336185
2025-04-05,1.9699103460699996,0.7357454678336185
2025-04-06,1.9699103460699996,0.7357454678336185
2025-04-07,1.9757866151199996,0.7106773178336186
2025-04-08,2.0049577573699997,0.6954028178336186
2025-04-09,2.1661969900899996,0.7223578178336185
2025-04-10,2.31632380753,0.7037588678336185
2025-04-11,2.4454516220999993,0.7308037178336185
2025-04-12,2.4454516220999993,0.7308037178336185
2025-04-13,2.4454516220999993,0.7308037178336185
2025-04-14,2.4462812102799996,0.6890234678336186
2025-04-15,2.4588266635699996,0.6762647678336186
2025-04-16,2.4699687016099996,0.6691441215386186
2025-04-17,2.4710816672600004,0.6636632715386186
2025-04-18,2.471081667259999,0.6636632715386186
2025-04-19,2.4710816672600004,0.6636632715386186
2025-04-20,2.471081667259999,0.6636632715386186
2025-04-21,2.4521971049299993,0.6637531215386185
2025-04-22,2.47597407068,0.6871633874446185
2025-04-23,2.52325115374,0.7311898874446185
2025-04-24,2.5333348666999997,0.7469483374446184
2025-04-25,2.5565585538199995,0.7500457152426185
2025-04-26,2.556558553819999,0.7500457152426185
2025-04-27,2.5445585538199995,0.7500457152426185
2025-04-28,2.5474452624999997,0.7231081469766185
2025-04-29,2.55329509094,0.7122853246336185
2025-04-30,2.72639726157,0.7052468727956185
2025-05-01,2.86835504874,0.7168194163686185
2025-05-02,2.87868037358,0.7564432663686185
2025-05-03,2.87868037358,0.7564432663686185
2025-05-04,2.87868037358,0.7564432663686185
2025-05-05,2.8796583069599997,0.7250259593436185
2025-05-06,2.8649830311899995,0.7968093036128453
2025-05-07,2.863803769649999,0.8015713536128453
2025-05-08,2.873446305289999,0.8439621341837528
2025-05-09,2.9167496171799994,0.9129369218023288
2025-05-10,2.9167496171799994,0.9129369218023288
2025-05-11,2.9167496171799994,0.9129369218023288
2025-05-12,2.913524277623853,0.9504043718023288
2025-05-13,2.9175712919938537,0.8502482718023289
2025-05-14,2.8802276681838537,0.7859167718023288
2025-05-15,2.8778508569338532,0.7938246819223288
2025-05-16,2.8890240535538534,0.8055851671911816
2025-05-17,2.889024053553853,0.8055851671911816
2025-05-18,2.8890240535538534,0.8055851671911816
2025-05-19,2.900506198663854,0.7928108682711816
2025-05-20,2.902130815093854,0.7982029890311816
2025-05-21,2.907537502593854,0.7824803499111815
2025-05-22,2.9078627343438535,0.8060221509111816
2025-05-23,2.9224434784538538,0.8033535965381816
2025-05-24,2.9224434784538538,0.8033535965381816
2025-05-25,2.9224434784538538,0.8033535965381816
2025-05-26,2.9224434784538538,0.8033535965381816
2025-05-27,2.9237503060438543,0.8002924950913817
2025-05-28,2.919901514033854,0.7211358017913816
2025-05-29,2.920230630703854,0.7605969485983816
2025-05-30,2.9205597667738536,0.7443352660983815
2025-05-31,2.9205597667738536,0.7443352660983815
2025-06-01,2.920559766773854,0.7443352660983815
2025-06-02,2.9190498802538536,0.7280177853182418
2025-06-03,2.9121788347738544,0.7680816758099838
2025-06-04,2.912394047263854,0.758412862022278
2025-06-05,2.912308465113854,0.7577797748346764
2025-06-06,2.912384585303854,0.7912227948342299
2025-06-07,2.912384585303854,0.7912227948342299
2025-06-08,2.912384585303854,0.7912227948342299
2025-06-09,2.8951130074938543,0.7945712126787704
2025-06-10,2.8993463505438544,0.8429518324453515
2025-06-11,2.8997711592238544,0.8228620600174867
2025-06-12,2.896094812373854,0.8255458486423441
2025-06-13,2.8964196853138544,0.8175641154078567
2025-06-14,2.8964196853138535,0.8175641154078567
2025-06-15,2.8964196853138544,0.8175641154078567
2025-06-16,2.904572219523854,0.8337996382015862
2025-06-17,2.8999989184038544,0.8568485662077006
2025-06-18,2.895313241233854,0.8763475051318034
2025-06-19,2.895313241233854,0.8756981931306743
2025-06-20,2.891612149223854,0.890774673680031
2025-06-21,2.891612149223854,0.890774673680031
2025-06-22,2.8916121492238536,0.890774673680031
2025-06-23,2.887561164723854,0.8545251311971315
2025-06-24,2.883883923653854,0.9066298839293061
2025-06-25,2.883927547453854,0.87600496456484
2025-06-26,2.8781527457338543,0.864094906414932
2025-06-27,2.8736021859638545,0.8669700233558416
2025-06-28,2.8736021859638545,0.8669700233558416
2025-06-29,2.8736021859638536,0.8669700233558416
2025-06-30,2.863045164013854,0.8658865703354836
2025-07-01,2.8585450790738545,0.8668849564903075
2025-07-02,2.845871414373854,0.8706212689257256
2025-07-03,2.8339375725338547,0.9062111131638538
2025-07-04,2.8339375725338547,0.9062111131638538
2025-07-05,2.8339375725338547,0.9062111131638538
2025-07-06,2.8339375725338547,0.9062111131638538
2025-07-07,2.8302203361838547,0.8818950586826777
2025-07-08,2.8305401872038547,0.9003606413597824
2025-07-09,2.830860977083854,0.9050165063906453
2025-07-10,2.8311812433638543,0.9075950605767638
2025-07-11,2.826501175033854,0.927893703377666
2025-07-12,2.826501175033854,0.927893703377666
2025-07-13,2.8265011750338545,0.927893703377666
2025-07-14,2.8274604933038545,0.9400188135679481
2025-07-15,2.8277814710338545,0.9787509876516516
2025-07-16,2.8231055777938545,1.041197706833133
2025-07-17,2.8066271809338548,1.031692183989534
2025-07-18,2.6119464704838546,1.0593578496090232
2025-07-19,2.6119464704838546,1.0586223752369224
2025-07-20,2.611946470483854,1.0586223752369224
2025-07-21,2.4188307894938545,1.0232160287537964
2025-07-22,2.419101259853855,1.0244342453545956
2025-07-23,2.4127012877738543,1.0175428960505155
2025-07-24,2.4129710950338543,1.0348121962469432
2025-07-25,2.413242320503855,1.0268126357821374
2025-07-26,2.413242320503855,1.0267801986711917
2025-07-27,2.413242320503855,1.0267801986711917
2025-07-28,2.414313804383855,1.0434604837397758
2025-07-29,2.4145875276838544,1.029427508859433
2025-07-30,2.414861033983854,1.0041963656324249
2025-07-31,2.4117243490438542,1.0210475517260758
2025-08-01,2.4119982005538545,0.9908164130152969
2025-08-02,2.4119982005538545,0.9907837493257123
2025-08-03,2.4119982005538545,0.9907837493257123
2025-08-04,2.3128154219138546,1.0018479657148824
2025-08-05,2.2929356672038548,0.9932704193762087
2025-08-06,2.2931944168938543,0.9901288155129339
2025-08-07,2.2865790551738545,1.0202100081834018
2025-08-08,2.2868384913938544,1.0252298100941923
2025-08-09,2.2868384913938544,1.0251969249674475
2025-08-10,2.2868384913938544,1.0251969249674475
2025-08-11,2.3876168815038548,1.0151714240031073
2025-08-12,2.377806306583855,0.9932540397757069
2025-08-13,2.3780756781538543,0.9959552126900915
2025-08-14,2.3883442283638545,0.9957227069974279
2025-08-15,2.3886138249738544,1.008782146468098
2025-08-16,2.3886138249738544,1.0087489114858181
2025-08-17,2.3886138249738544,1.0087489114858181
