Day,Only_BRC20_Fee,Only_Runes_Fee,Other_Inscriptions_Fee,Other_RnI_Fee,regular_tx_Fee,RnB_Fee
2023-05-23,9.719566140000202,0.00047920000000000005,6.945078800000097,0.0005212,53.08067790000966,0
2023-05-24,6.4113271799999,0,5.795604429999787,0,52.663147410003475,0
2023-05-25,11.254170909999724,0,9.236832099999921,0,71.37542554999948,0
2023-05-26,10.185887589999545,0,4.8672048000002395,0,82.77686262000219,0
2023-05-27,6.126389569999508,0,7.597699179999615,0,48.36155737000114,0
2023-05-28,9.938175489999697,0.00016580999999999999,5.85577754000019,0,46.774462239998016,0
2023-05-29,12.347912030000138,0.00043482000000000004,7.106776270000296,0,51.675458370001124,0
2023-05-30,10.954986959999786,0,8.882715750000884,0.00042744,60.02865883999945,0
2023-05-31,3.654037349999978,0,8.612049100000151,0,56.35800953000049,0
2023-06-01,2.140710759999987,0.0020488,4.87350099999996,0,63.11962558000058,0
2023-06-02,5.530599639999994,0,2.3725897500002677,0,66.95883801999986,0
2023-06-03,2.6282270199999296,0,3.8139678500002665,0,37.76146540999984,0
2023-06-04,2.6478367499999123,5.964e-05,4.260288280000255,0,31.583694589998714,0
2023-06-05,6.07745389999997,0,2.4412615200001646,0,49.48242976999926,0
2023-06-06,5.783319530000063,0.0001448,3.8058200899999095,0,73.33334787999765,0
2023-06-07,4.329604920000213,0,2.987183159999904,0,90.2855498499999,0
2023-06-08,3.4647772999999447,0.0009764,5.594867640000119,0,60.485185819997675,0
2023-06-09,2.3634608299999833,0,4.140932220000013,0,66.75337190000022,0
2023-06-10,1.5880852999999753,0,4.543501509999973,0.0001303,43.501665300000106,0
2023-06-11,2.5704995899999785,0,4.5821387400002545,0,27.956568299999912,0
2023-06-12,1.7461447200000315,0,2.2136030499998007,0,38.54898496999865,0
2023-06-13,1.55937867000007,3.08e-05,4.053849079999849,0,31.63275152000068,0
2023-06-14,0.5584908600000151,0.00018392,2.412553860000032,0,36.897518449999986,0
2023-06-15,1.7658018399998177,0,4.666989419999911,0,34.58850407000137,0
2023-06-16,3.8226074900000593,0,2.398215029999467,0,39.404165480003954,0
2023-06-17,6.768107440000243,0.0005621000000000001,2.254981469999855,0,31.10518479000189,0
2023-06-18,2.574971660000142,0.0004194,5.31716799999966,0,22.603894030001488,0
2023-06-19,2.251929980000108,0.00053118,2.3460480800000005,0,26.638147690000512,0
2023-06-20,0.4745419200000154,9.957999999999999e-05,6.206656100000348,0,30.48112858999893,0
2023-06-21,0.36001692999999907,0.00036034,3.6532155800001243,0,39.87462609999916,0
2023-06-22,0.2512391000000001,0.01530984,5.052870930000243,0,39.10633864999935,0
2023-06-23,0.37728468000000703,0,4.323775429999964,0,35.41443255999896,0
2023-06-24,0.550926959999982,0,4.474557040000244,0,28.72007681999925,0
2023-06-25,1.2462826299999807,0,4.626740220000268,0,23.511820030000052,0
2023-06-26,1.220213279999993,0,3.2607837300000027,0,27.9038562199988,0
2023-06-27,1.5500471800000202,0,3.0935900700003582,0,27.01355026999953,0
2023-06-28,0.9034151200001421,6.996e-05,1.9854856000000165,0,26.985570179999854,0
2023-06-29,1.67584849000008,0.00095752,2.5511079500000893,0,32.830561719999764,0
2023-06-30,1.7235649099998442,0.00338303,1.4162792099998984,0,31.559504299997553,0
2023-07-01,1.0954564299999328,8.004e-05,0.8178059699999116,0,23.5266008099998,0
2023-07-02,1.2497401400000825,0,1.2918030200000368,0,21.253283989999893,0
2023-07-03,0.7057105299999772,0,1.3504331600000148,0,23.431558560000084,0
2023-07-04,0.9436483599999673,0,0.652164590000054,0,21.086524530001146,0
2023-07-05,1.3309046700001281,0,0.6766010599999963,0,19.487541769999424,0
2023-07-06,0.8343798799999981,0,0.5155414300000641,0,18.374064820000054,0
2023-07-07,1.7893759800001594,2.256e-05,0.9131492299999566,0,16.54700292000085,0
2023-07-08,1.8814838600002477,0,0.6669083000001366,0,12.191853900000622,0
2023-07-09,2.0192678399999004,0,0.6106517700001546,0,10.554248490000038,0
2023-07-10,2.026465030000134,0,0.3635175200000167,0,13.855141480000023,0
2023-07-11,1.3219141800000027,0,0.5118205499999766,0,15.118529170000869,0
2023-07-12,1.79646650000001,2.16e-05,0.9231981600002066,0,16.571926510000058,0
2023-07-13,0.9631063799999959,0,0.4559692400000479,0,18.238497550000318,0
2023-07-14,1.2715038500000473,7.277e-05,0.3865734399999834,0,21.01910381000072,0
2023-07-15,2.2386851000001085,0,0.4532870699998206,0,14.048668549998883,0
2023-07-16,3.154688419999956,0,0.5980036100000152,0,11.677318280000911,0
2023-07-17,1.4723304500000554,0,0.6139382600001175,0,15.13669385000006,0
2023-07-18,2.892980509999873,2.276e-05,0.6580667499998327,0,15.537727490001412,0
2023-07-19,1.7407758800001742,0,0.8391831999999462,0,15.583744289999979,0
2023-07-20,0.8016034800000716,0,1.9397733300000564,0,20.013276810000185,0
2023-07-21,0.5478505699998617,0.00096261,0.4729197899999915,0,21.911776670001913,0
2023-07-22,0.6956356499998814,0,0.7919646399999684,0,44.464542340001124,0
2023-07-23,3.1064746100002187,0.00056715,0.5277606600000029,0,21.91366740999979,0
2023-07-24,2.934549369999845,0,0.5451567900001311,0,22.969191650001562,0
2023-07-25,1.7518539200000407,0,0.46867578999994386,0,15.63585883000047,0
2023-07-26,1.678095049999793,0,0.7849694300002135,0,16.355254149999524,0
2023-07-27,1.9629897900000808,2.13e-05,0.5815178999999953,0,18.29391146000045,0
2023-07-28,1.5543849000000782,4.582e-05,0.44071742999993946,0,18.363650909999702,0
2023-07-29,1.643119719999887,0,0.3492559099999448,0,14.151880120000147,0
2023-07-30,3.6172381500002997,1.833e-05,0.3853280300001787,0,13.12828787000111,0
2023-07-31,1.816325640000032,3.627e-05,0.31104118000005787,0,14.53235111999927,0
2023-08-01,1.2858118399999534,0,0.3915450699999987,0,16.80280667000058,0
2023-08-02,1.3578082799998703,0,0.37027711999993196,0,19.157762460000022,0
2023-08-03,2.7812831200000914,4.4819999999999994e-05,0.1663146200000063,0,20.293196179999516,0
2023-08-04,1.2526578400000543,4.62e-05,0.23980182999998023,0,21.022789669999714,0
2023-08-05,2.3880465499999057,4.389e-05,0.38125656000004904,0,18.337644330000394,0
2023-08-06,3.7733775200005186,0.0001048,0.26915533000007885,0,12.867671359998875,0
2023-08-07,1.295868469999898,0,1.67055015999983,0,19.723127640001216,0
2023-08-08,0.7397134500000115,0,0.28861838999999145,0,28.0847756199993,0
2023-08-09,1.8640187500000034,0,0.9233415300001109,0,24.301494069999404,0
2023-08-10,0.9628349299999913,0,0.3287973599999737,0,23.331130319999826,0
2023-08-11,2.2982391099999817,9.936e-05,0.3868660099998831,0,20.780179000001777,0
2023-08-12,2.2086593800000065,0,0.7543761299999185,0,16.458353070000452,0
2023-08-13,2.6746194700002364,2.8980000000000004e-05,0.4222093800000648,0,10.385918529999998,0
2023-08-14,2.7144519700003187,0,0.7004554300001171,0,14.77240246999852,0
2023-08-15,2.9273298000003387,0,0.3091288499999214,0,15.026321179998524,0
2023-08-16,2.7514231400000324,1.81e-05,0.3284279500000493,0,14.959029359999356,0
2023-08-17,2.229338599999984,2.207e-05,0.2817139299999756,0,16.42813519000051,0
2023-08-18,1.304083439999988,0,0.5978799099999421,0,20.101261259999607,0
2023-08-19,2.5379472399996823,8.61e-05,0.18368200999991435,0,13.977667039999991,0
2023-08-20,3.4540409799992995,0,0.2660812999998958,0,11.2648631699992,0
2023-08-21,2.5521571300003227,0,0.19560488999998205,0,13.828099859999906,0
2023-08-22,1.4360772399998578,0,0.5041744900000286,0.00023984,16.870609789999747,0
2023-08-23,1.3299644400001722,0,0.6903584699999539,0,17.309261220000828,0
2023-08-24,1.3953287400000804,4.396e-05,0.17636909999996186,0,15.88672537,0
2023-08-25,1.4997374299998198,4.221e-05,0.23437432000014224,0,16.301710440000416,0
2023-08-26,2.367494570000022,0,0.1457866600000819,0,13.572931419999467,0
2023-08-27,1.917553370000062,0,0.24110624999996944,0,11.31328905999856,0
2023-08-28,0.8378464499999909,1.42e-05,0.19153893999997695,0,15.943556810000004,0
2023-08-29,1.887160660000068,0,0.699845289999959,0,18.564145110000155,0
2023-08-30,1.4935688799999156,0,0.3544243000000542,0,17.372995090000057,0
2023-08-31,2.1291448099999606,0,0.9907028899999308,0,23.420792530000114,0
2023-09-01,1.832652139999801,6.392e-05,1.1768982099999357,0,23.14230351000104,0
2023-09-02,3.4337961199997973,2.304e-05,1.6293757300000062,0,18.198783520000607,0
2023-09-03,5.048472379999976,0,0.5330619399999437,0,14.311613929998787,0
2023-09-04,4.258725790000407,9.879e-05,0.8056412800000752,0,17.211518849999127,0
2023-09-05,4.030001120000705,0,0.11239266000007841,0,20.254500489998982,0
2023-09-06,6.17427704000027,3.312e-05,0.06435097000003509,0,24.015236560002318,0
2023-09-07,6.9842246499998115,0.00011408,0.11521740999996766,0,24.470572349998772,0
2023-09-08,3.7452359300000917,6.335e-05,0.2678864599998323,0,31.84137312999986,0
2023-09-09,8.210802189999455,0,0.21024294999988768,0,24.109447530003344,0
2023-09-10,7.531356219999894,0,0.1446116200001013,0,39.385992679996775,0
2023-09-11,4.100281829999249,0.00010070000000000001,0.18025668999999755,0,28.416615340001986,0
2023-09-12,4.256176949999799,0,0.18084456000005922,0,26.59242298999989,0
2023-09-13,4.739088379999808,0,0.26747538000006266,0,26.122138450001117,0
2023-09-14,5.965328840000055,0.00013731,0.3330899300001411,0,24.59915781000002,0
2023-09-15,8.06042278000048,0,0.4950996400002001,0,24.062442509998696,0
2023-09-16,7.177863330000074,0,0.19834496000005597,0,19.32479034999733,0
2023-09-17,9.331959199998973,0,0.17801522999995179,0,18.797233550000193,0
2023-09-18,13.086103129999703,0,0.277603680000043,0,33.4449024500002,0
2023-09-19,7.0882185899997365,0,1.3678617800000632,0,38.49045227000087,0
2023-09-20,7.748726040000334,5.328e-05,0.1575689599999892,0,39.47060252000033,0
2023-09-21,6.134436159999751,0,0.0997700299999984,0,41.112194410002104,0
2023-09-22,6.469933960000287,0,0.14460844000000517,0,39.38090654000048,0
2023-09-23,11.647786290001413,0,0.08902646999997899,0,39.84261052000104,0
2023-09-24,6.505747429999997,0,0.31239765000003494,0,30.26836433000123,0
2023-09-25,0.5341380000000039,0,0.8009423399999854,0,32.03040515000058,0
2023-09-26,0.7627944199999931,0.00043602,0.540611660000004,0,26.342262880000348,0
2023-09-27,0.4479198199999885,0,0.5743235900000063,0,30.71181201999989,0
2023-09-28,0.8056022600000712,0,0.6080429399999583,0,27.59927147000094,0
2023-09-29,0.30354196000000744,3.051e-05,0.54733636999999,0,28.512245520000654,0
2023-09-30,0.1867728499999946,0,0.5461231500000132,0,20.82262742000013,0
2023-10-01,0.41842836000000544,0.0001704,0.5122618199999494,0,17.99682519999997,0
2023-10-02,0.1962186099999804,6.680999999999999e-05,0.4873397799999588,0,26.593482550000076,0
2023-10-03,0.041075530000000145,0,0.5421559999999973,0,28.50420856999961,0
2023-10-04,0.021922619999999955,0,0.6261012499999995,0,25.705358829999994,0
2023-10-05,0.33923889000000257,0,0.23788314000000305,0,26.12176262000007,0
2023-10-06,0.15990089000001345,0,0.12968304999999924,0,42.27686470999998,0
2023-10-07,0.034609900000000124,0.00017773000000000002,0.12873621999999912,0,41.330914499999814,0
2023-10-08,0.07474122999999976,0,0.2663847800000037,0,15.053465400000217,0
2023-10-09,0.055823960000000124,0,0.28463434999998866,0,19.539128900000307,0
2023-10-10,0.03711721999999979,0,0.1672141500000026,0,17.010783680000163,0
2023-10-11,0.03793025000000005,0,0.12182076,0,21.4407832100001,0
2023-10-12,0.02133403,1.808e-05,0.18206254999999996,0,24.56819805000006,0
2023-10-13,0.022893739999999992,0,0.36817480000000075,0,21.73216089000017,0
2023-10-14,0.03397664999999983,0,0.23316511999999906,0,13.347557959999879,0
2023-10-15,0.05748205999999973,0,0.11883585000000005,0,11.219493509999927,0
2023-10-16,0.03759824000000001,0,0.09019704999999989,0,20.41030655999993,0
2023-10-17,0.046845299999999944,0.0025843399999999996,0.19022447000000064,0,19.205874079999948,0
2023-10-18,0.04070518000000028,0,0.24847967000000093,0,18.817836510000152,0
2023-10-19,0.04191789000000007,3.266e-05,0.24942198999999898,0,18.357336240000198,0
2023-10-20,0.030843050000000233,0.00744578,0.22567042000000007,0,19.879331300000025,0
2023-10-21,0.03276389999999998,0,0.34171165999999864,0,15.672970449999967,0
2023-10-22,0.036029910000000165,0,0.372289049999999,0,11.96566164000003,0
2023-10-23,0.061425019999999934,0,0.3532836500000005,0,16.588070670000082,0
2023-10-24,1.918551250000039,0,0.052657559999995884,0,36.35277830000006,0
2023-10-25,5.56083952000016,8.61e-05,0.25585940000010154,0,35.10302514999892,0
2023-10-26,1.540566150000078,8.645e-05,0.22628714000000238,0,27.355374670000078,0
2023-10-27,1.241447930000068,0.00026221,0.13366525000002394,0,24.176246289999835,0
2023-10-28,2.8576716300001417,0,0.1708355000000383,0.00011016,16.406988730000734,0
2023-10-29,1.5674560600000365,1.698e-05,0.4084251299999775,0,11.617608660000272,0
2023-10-30,1.7799620000000822,0,0.3731468500000876,0,15.96789928000064,0
2023-10-31,0.599789230000029,0,0.28898547999995294,0,17.35033754999989,0
2023-11-01,1.6488939799999498,0,0.19499256000000598,0,19.635111090000848,0
2023-11-02,0.7046714000000078,0,0.35828483999996474,0,22.024323310000725,0
2023-11-03,3.7873606700000426,0.00021564,0.21569910000000014,0,29.049543489999273,0
2023-11-04,28.80078510999923,0,0.14446017000001987,0,50.57221222999676,0
2023-11-05,24.166726419999414,0.00011403,0.14061236000004484,0,46.96449221999959,0
2023-11-06,13.4004134399997,7.857e-05,0.10430227000000691,0,60.93456057000359,0
2023-11-07,9.96300160999997,0,0.3030735899999968,0,77.81242445999973,0
2023-11-08,30.509682060000046,0,1.22286203999996,0,86.33781578000267,0
2023-11-09,82.40722995000151,0,0.23365458000007777,0,165.96980601999604,0
2023-11-10,16.844417550000042,0.03134129,0.8598790999999366,0,145.8897113599977,0
2023-11-11,20.65606765000086,0.02922876,0.8360544899999844,0,92.87619233999933,0
2023-11-12,42.485766990000236,0,1.3591891000005134,0,71.93135973000302,0
2023-11-13,18.63771418999996,0,0.6306359899999556,0,88.38395773999967,0
2023-11-14,19.524101970000384,0,0.8324530600000699,0,81.03863518000382,0
2023-11-15,31.24943898999856,0.00029678,1.056868609999924,0,101.73694362000317,0
2023-11-16,122.092787040005,0,0.4143772199999489,0,194.94891268000288,0
2023-11-17,57.50852791999932,0,0.5463650100002937,0,188.6756219200065,0
2023-11-18,134.08961918000367,0,0.7224177599999564,0,182.00249939000219,0
2023-11-19,67.07024688000094,0.0025636099999999996,6.798808220000453,0,126.73447603000339,0
2023-11-20,41.627616900001115,0,1.8254356800000622,0,134.26050154000833,0
2023-11-21,15.413451519999333,0,26.650718440001036,0,130.3800058200033,0
2023-11-22,32.29121871000138,0,4.677575859998861,0,116.68539179999924,0
2023-11-23,39.31070451000052,0,6.127954729998962,0,175.54605978999766,0
2023-11-24,17.434353389999785,0,9.262540769999791,0,71.1088424900043,0
2023-11-25,17.597831479999883,0,17.974266140000594,0,56.592597670003,0
2023-11-26,8.270903230000087,0,23.890616510002168,0,48.978208499998296,0
2023-11-27,1.4654247599999917,0,23.888337049999553,0,64.0975043600008,0
2023-11-28,4.16411390999999,0.00011635,11.683949900000046,0,62.95841962000109,0
2023-11-29,3.6042858199999452,0.00010152,2.8959548100000214,0,57.161049400000344,0
2023-11-30,2.581572820000012,0,3.9050694099999474,0,64.0656563700011,0
2023-12-01,6.52321034000024,0,3.9485863799999485,0,88.70005541000074,0
2023-12-02,10.42557729999984,0,3.558061660000579,0,49.59492986000004,0
2023-12-03,55.34298057000286,0,3.9714237799998457,0,82.5669895599985,0
2023-12-04,25.95815828000013,0.00040406,2.2805387499996925,0,122.00355452000122,0
2023-12-05,9.858709750000013,0.00019949,36.14720969000216,0,190.68310818999814,0
2023-12-06,17.594789980000318,0,1.875202359999907,0,274.1911491200002,0
2023-12-07,24.252229300000856,0,2.732132130000039,0,147.49001583999964,0
2023-12-08,11.33009996000004,0,16.325234169999952,0,124.89490714000091,0
2023-12-09,32.53194705999992,0,9.627067960000367,0,97.98067726000787,0
2023-12-10,24.815025939999998,0,5.579838090000273,0,84.43986778999971,0
2023-12-11,7.497542150000045,0,12.10531713999992,0,118.0138196200017,0
2023-12-12,19.344045459999958,0,5.623761059999765,0,88.80127862000192,0
2023-12-13,25.09619132000057,0,5.469580689999656,0,166.18006586000595,0
2023-12-14,32.42155996999888,0,2.711295220000089,0,298.9939422800045,0
2023-12-15,115.5441710499977,0.0003842,2.5962209900003757,0,303.062346210013,0
2023-12-16,233.78156376999044,0,2.018422749999786,0,324.56034586001323,0
2023-12-17,198.15282601000527,0,1.872671350000104,0,349.9737971900005,0
2023-12-18,106.25678548000127,0,6.785762179999651,0,277.6944723500011,0
2023-12-19,113.23842874000009,0.00068007,35.22437519000077,0,287.7710715800029,0
2023-12-20,95.92029667999881,0.00021986,42.6473159300013,0,287.92907261000926,0
2023-12-21,102.43266014000056,0,31.390487560001617,0,271.5197777700015,0
2023-12-22,52.47231091999987,0,38.824951270003766,0,233.19097656998443,0
2023-12-23,43.015075320002055,0,10.629120759999957,0,149.27129231000254,0
2023-12-24,36.873544349999875,0,27.200281540002408,0,114.85111146000459,0
2023-12-25,31.54349969999962,0.00059326,28.73141027000071,0,108.61082893000354,0
2023-12-26,38.73012263999984,0.00024393,12.7199094200013,0,116.36137581000294,0
2023-12-27,49.643072800003466,0,24.51559036000134,0,194.50740914000468,0
2023-12-28,31.47334130000266,0,5.750495820000026,0,194.64785002000454,0
2023-12-29,14.269513590000198,0.0001008,13.482003159999895,0,183.87638189001157,0
2023-12-30,18.694421799999922,0,8.539739639999674,0,237.06058368000754,0
2023-12-31,94.81628214999813,0,21.53693555999901,0,238.0149095100042,0
2024-01-01,20.116833840000044,0,4.334727780000186,0,195.44325497001438,0
2024-01-02,9.767242999999796,0.007412850000000001,5.711570600000136,0.0014052,127.01114702000038,0
2024-01-03,17.558487890000336,0,9.36279875000005,0,119.33147170000255,0
2024-01-04,7.419825439999942,5.55e-05,11.473528639999893,0,108.71028436000276,0
2024-01-05,11.15369884000015,0,10.551541789999028,0,95.1766410300008,0
2024-01-06,8.3738574099999,0,9.773772559999834,0,69.14551654000024,0
2024-01-07,6.582771569999871,0,6.927746300000161,0,62.78259090000276,0
2024-01-08,9.96493184000019,0,1.8679151099996822,0,113.09665558000354,0
2024-01-09,14.08886453000012,0,4.731145029999848,0,93.29323780000036,0
2024-01-10,5.2080936899999575,0.000216,5.589455919999862,0,73.2598577200033,0
2024-01-11,5.685653200000234,0,9.756327469999636,0,85.84110013000124,0
2024-01-12,6.1798047100000835,7.854e-05,2.133200160000075,0,99.33328613000066,0
2024-01-13,61.66757747999346,0,1.314226680000175,0,63.76987353000377,0
2024-01-14,115.03542589999505,0,0.4253077300001138,0,103.61661021998754,0
2024-01-15,25.820562090000777,0,3.3803363899998224,0,88.19394722000361,0
2024-01-16,30.841730070002864,0,1.9648109900001423,0,91.47706754000629,0
2024-01-17,5.968574459999909,0,14.780947319999973,0,83.84899302000154,0
2024-01-18,2.9937325900000626,0,24.98966515999976,0,93.31017434000222,0
2024-01-19,7.685775579999901,0.00111303,3.701398900000547,0,72.782847370003,0
2024-01-20,7.8449444200001945,0,1.8816526799998563,0,62.45443932000309,0
2024-01-21,5.0895391100000085,0,2.0165084800000326,0,64.47315985000336,0
2024-01-22,9.13221101,0.00033883,5.503660960000451,0,61.36640965999958,0
2024-01-23,4.08093058999989,0.00010024,13.270649719999614,0,71.16298244000042,0
2024-01-24,5.52696493999971,0,4.479247420000135,0,50.5379033400014,0
2024-01-25,4.299216859999787,0,2.271850429999919,0,57.56215000000286,0
2024-01-26,10.259715499999668,0,1.6981958199999934,0,43.274336299999455,0
2024-01-27,16.13667163999995,0.00015192,2.706997600000463,0,39.35037328000242,0
2024-01-28,18.052702320000208,0,3.4846442800002038,0,34.10739026999847,0
2024-01-29,14.944068540000949,0.00041211,1.0942672200006598,0,39.69836587999999,0
2024-01-30,9.597636469999674,0,1.0745317100002794,0,40.95568365000021,0
2024-01-31,5.31908261000015,0,1.5327173600000368,0,42.98963561000056,0
2024-02-01,4.02625581000009,0,5.166280399999926,0,47.957658470001,0
2024-02-02,3.534385819999979,0,10.49132223999992,0,51.72505149000099,0
2024-02-03,3.3006737199998146,0,67.17220954000557,0,106.67316046999842,0
2024-02-04,1.0415811100000114,0,16.295721749999643,0,81.09258459000121,0
2024-02-05,0.6134362400000006,0.0013948,2.0544839900000422,0,62.15496900000134,0
2024-02-06,1.1437670499999975,0,0.8072661399999876,0,51.150910289999054,0
2024-02-07,3.0819535200000483,0,14.382815810000828,0.00134225,55.607268680002356,0
2024-02-08,0.7666241199999999,0,1.6578561799999931,0.00093264,50.560273660000256,0
2024-02-09,1.5580195100000096,0,3.772881599999883,0,49.386041890000726,0
2024-02-10,1.2734376500000133,0,5.433043659999992,0,34.4832163800009,0
2024-02-11,0.9774396100000238,0.00013576,2.8521681199999938,0,24.842332500000616,0
2024-02-12,0.9741392000000142,0,12.018236840000318,0,54.18091280000157,0
2024-02-13,0.9840925900000014,0,2.483570310000115,0,43.96234741000049,0
2024-02-14,0.3474688200000004,0,14.40855524999991,0,39.42199269000012,0
2024-02-15,0.5371754000000022,0,6.705898400000022,0,31.306181610000166,0
2024-02-16,0.5064010000000021,1.668e-05,2.5619917899999525,0,29.750732710000648,0
2024-02-17,0.5046105100000009,0,4.157578520000008,0,24.269266880000252,0
2024-02-18,0.6742826600000063,0,3.940727400000025,0,20.097377259999977,0
2024-02-19,0.5729564900000057,0.0002786,3.8757787599999283,0,24.702283300000914,0
2024-02-20,0.9002284000000026,0,4.922368370000067,0,25.980348259999708,0
2024-02-21,1.5219050100000493,0,6.399383750000046,0,23.608440190000113,0
2024-02-22,0.41747261999999785,0,3.6059937899999746,0,24.220713910000345,0
2024-02-23,2.056363199999929,0.00289912,3.718268549999899,0,25.048063310000824,0
2024-02-24,0.7504181900000096,0,4.366200969999967,0,20.84537937000119,0
2024-02-25,1.7855909999999815,0,2.604316899999901,0,19.927734420000085,0
2024-02-26,0.7207644900000073,0.0001174,4.396422219999922,0,27.01560150000094,0
2024-02-27,3.1446931199998365,0.00035438,5.153342979999932,0,39.869960820001694,0
2024-02-28,0.9854149800000013,0.00039758999999999997,4.477824749999987,0,54.484569900001226,0
2024-02-29,0.7391026099999978,0,8.837443990000025,0,65.69097949000079,0
2024-03-01,0.9495952900000049,0,6.582762519999895,0,51.62562358999998,0
2024-03-02,1.272199219999994,0,4.875303589999846,0,35.861745909999435,0
2024-03-03,0.4536210300000015,0,9.389727649999957,0,36.29343336999999,0
2024-03-04,0.6019246299999997,0.000926,11.699893639999997,0,70.49208933999982,0
2024-03-05,1.3292600999999924,0.00162345,11.865714449999972,0,90.01511041000036,0
2024-03-06,1.0833378100000002,0.00145,5.854922359999991,0,60.55331919000023,0
2024-03-07,0.825003790000003,0,7.849908269999962,0,43.48169298000036,0
2024-03-08,2.5224576500000344,7.659e-05,5.980314450000132,0,39.54865787000106,0
2024-03-09,0.6490227800000034,0.0036239,4.8977869199998905,0,35.15375842000011,0
2024-03-10,0.5008872100000002,0.00052098,5.366806350000046,0,30.673243960000136,0
2024-03-11,1.455423789999996,0,2.992266810000002,0,36.5875785500007,0
2024-03-12,0.5354356300000018,0,2.881446860000003,0,35.18603129000035,0
2024-03-13,0.647840550000002,0.00167524,3.8356572399999904,0,31.16017132000052,0
2024-03-14,0.39106782000000306,4.528e-05,2.016877220000011,0,31.34433254000042,0
2024-03-15,0.27085689000000013,0,2.97411901999999,0,33.895629320000296,0
2024-03-16,4.4759926699999,0,1.5353561699999876,0,32.19532790000001,0
2024-03-17,1.080739460000003,0.00028224,2.0826722600000025,0,22.360729500000435,0
2024-03-18,1.8653905600000322,0,4.334946999999977,0,35.66788386000122,0
2024-03-19,0.40886092999999984,9.372e-05,5.002085089999992,0,40.64362704999998,0
2024-03-20,0.8944233799999877,7.654e-05,2.062463320000002,0,30.28822224,0
2024-03-21,1.8432799899999948,0.00013666999999999992,4.526893960000046,0.0004578,31.716929970000706,0
2024-03-22,0.8132578100000201,0,6.1946773099999275,0,30.426022240000307,0
2024-03-23,0.5761074800000007,0,2.292057750000005,0,21.697679260000204,0
2024-03-24,0.8414331300000243,0,1.8441158999999594,0,18.61504620999986,0
2024-03-25,0.47239197,0,4.40366110999998,0,22.954919690000366,0
2024-03-26,0.5993425900000041,2.926e-05,4.729258230000006,0,26.36949429000177,0
2024-03-27,0.7182779899999998,0,3.4628399299999746,0,26.161088460000332,0
2024-03-28,2.0437199799999295,0,1.9523113599999822,0,26.19774638000094,0
2024-03-29,4.350948020000121,0,1.402229090000061,0,23.560148139999583,0
2024-03-30,7.455925180000101,0,1.211170740000016,0,21.218182309998603,0
2024-03-31,3.506640210000015,0.00017307,6.642965690000061,0,17.899196900000593,0
2024-04-01,0.8371724900000018,0,4.322901179999997,0,22.088650930000583,0
2024-04-02,0.952404990000011,0.00114179,1.5650082199999469,0,19.97705301000073,0
2024-04-03,1.0807256800000218,6.039000000000001e-05,1.9517027399999918,0.00017225,24.56061046000102,0
2024-04-04,0.43470388999999976,0,0.97137537999999,9.828e-05,21.64574260000019,0
2024-04-05,0.8266754199999966,9.067999999999999e-05,1.424969760000025,0.00032529,18.482755060000546,0
2024-04-06,1.2689455799999163,0.09481842999999983,1.2475670900001268,0.0001894,15.346199100000302,0
2024-04-07,3.254000060000128,0.10767305999999996,2.435828619999939,0.00062934,15.92487154000018,0
2024-04-08,1.1152679900000324,0.11170448000000004,6.216976399999898,2.74e-05,25.675655650000067,0
2024-04-09,8.511784250000073,0.35514365,3.0666083399999478,0.00035352,35.311879130000975,0
2024-04-10,6.884991989999931,0.6206736999999956,5.664326729999883,0,56.666219130001124,0
2024-04-11,19.2954706,0.0164323,8.135822249999936,0,76.93154733000289,0
2024-04-12,33.2481969900008,0.006030449999999999,10.02260276999938,0,113.94225735000114,0
2024-04-13,23.378296170001075,0.00741601,8.4385939199999,0,73.67150385000154,0
2024-04-14,11.243484079999863,0.0022758700000000006,10.226924770000078,0,54.68693345000096,0
2024-04-15,22.440066059999044,0.007111619999999999,7.842496209999999,0.0011892,124.73091869000388,0
2024-04-16,3.3754078199999866,0.004171370000000001,15.701253159999963,0.00055322,75.7552861399999,0
2024-04-17,18.607992720000166,0.007032320000000001,14.48122836000025,0.00022596,86.8713689799985,0
2024-04-18,6.809700779999766,0.005697659999999998,18.22784489000034,0.0062178699999999995,83.06331208000098,0
2024-04-19,2.859760080000001,0.7662717499999997,12.753659650000023,0.015547080000000001,100.54741105000014,0
2024-04-20,1.7614496300000002,932.8837712800328,4.990535259999746,39.015330520000006,279.0643585599728,0
2024-04-21,1.02670106,195.9924566199952,1.3825575600000013,0.67305612,145.00075625999585,0
2024-04-22,0.63864993,115.27173176000812,3.21259113,0.511569809999995,134.299494189979,0
2024-04-23,0.6143920900000001,302.5232821999941,0.5081292100000008,0.16594725000000002,134.74199273000244,0
2024-04-24,1.0440237299999995,120.34958300998774,3.1662026800000187,0.21881981,133.93109764000098,0
2024-04-25,1.225588190000001,30.827035929999216,1.3970282899999813,0.05937278000000001,72.18074883998985,0
2024-04-26,0.3520499800000001,28.31208463000002,1.371722289999998,0.23879021000000006,66.46469439000049,0.00054599
2024-04-27,0.3807039300000011,17.13556253999964,1.6076852999999984,0.2217382699999997,43.73983484000263,0
2024-04-28,0.3690682300000003,15.809485289999717,1.8526057499999982,0.29131176000000014,34.89851808000273,0.00041062
2024-04-29,0.4557376600000026,9.970200059999872,0.5914505300000052,0.26148219999999917,34.16291413000059,0
